E446.2B	220102	2	220101	2	33RO20210613	WCOA2021	ChaBa	22	1	2	11081	2	0	3	6/29/21	2021	6	29	9:24:20 AM	180.392	6/29/21	1:24:20 AM	4:23:00 AM	8:22:00 PM	5.0	night	47.954	-124.907	87	76.9	76.2	10.8	7.347	33.719	2	33.7138	2	26.36	75.7	2	75.3	2.473	6	2246.1	2	2255.2	6	7.3319	25	2	47.36849361	24.97166667	2	53.7	6	2.56	6	31.7	6	0.26	6	0.96	6	0.05	1.3	2	263.747	6	1730	2	3270	2	321	2	0	2	1570000	2	1080000	2	317000	2	1.049932408	0.664148655			1000	NA	80	
E446.3B	220103	2	220101	2	33RO20210613	WCOA2021	ChaBa	22	1	3	11020	2	0	3	6/29/21	2021	6	29	9:24:24 AM	180.392	6/29/21	1:24:24 AM	4:23:00 AM	8:22:00 PM	5.0	night	47.954	-124.907	87	77.2	76.5	10.5	7.338	33.722	2	33.7138	2	26.37	75.7	2	75.3	2.473	6	2246.1	2	2255.2	6	7.3319	25	2	47.36849361	24.97166667	2	53.7	6	2.56	6	31.7	6	0.26	6	0.96	6	0.05	1.3	2	263.747	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	1.049932408	0.664148655			1000	NA	80	
E447.1B	220110	2	220110	2	33RO20210613	WCOA2021	ChaBa	22	1	10	11067	2	0	3	6/29/21	2021	6	29	9:39:40 AM	180.403	6/29/21	1:39:40 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	10.9	10.8	76.2	15.44	31.775	2	NA	9	23.39	278.5	2	271.1	8.878	2	1940.5	2	2165.3	2	7.952	25	2	153.2660669	24.97166667	2	6.70	9	0.40	9	0.30	9	0.05	9	0.19	9	0.06	NA	9	32.60	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.850529572	2.459277985			1000	NA	10	Mid samples changed to DCM. No deployed niskins at 50-20m range with enough water for replicates.
E447.2B	220111	2	220110	2	33RO20210613	WCOA2021	ChaBa	22	1	11	11023	2	0	3	6/29/21	2021	6	29	9:39:43 AM	180.403	6/29/21	1:39:43 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	10.9	10.8	76.2	15.477	31.772	2	31.8209	3	23.38	278.5	2	271.1	8.878	2	1940.5	2	2165.3	2	7.952	25	2	153.2660669	24.97166667	2	6.70	9	0.40	9	0.30	9	0.05	9	0.19	9	0.06	NA	9	32.60	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.850529572	2.459277985			1000	NA	10	
E447.3B	220112	2	220110	2	33RO20210613	WCOA2021	ChaBa	22	1	12	11026	2	0	3	6/29/21	2021	6	29	9:39:48 AM	180.403	6/29/21	1:39:48 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	10.9	10.8	76.2	15.449	31.775	2	NA	9	23.39	278.5	2	285.6	9.353	2	1946.7	2	2164.6	2	7.952	25	2	153.2660669	24.97166667	2	6.7	2	0.4	2	0.3	2	0.05	2	0.19	2	0.06	NA	9	32.597	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.745959177	2.392537378			1000	NA	10	
E448.1B	220114	2	220113	2	33RO20210613	WCOA2021	ChaBa	22	1	14	11011	2	0	3	6/29/21	2021	6	29	9:41:52 AM	180.404	6/29/21	1:41:52 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	3.3	3.3	83.7	15.506	31.77	2	NA	9	23.37	278.2	2	284.9	9.331	6	1930.9	2	2162.2	6	7.9703	25	2	159.2875546	24.97166667	2	5.7	2	0.33	2	0	2	0.03	2	0.13	2	0.06	0.8	2	32.216	6	281500	2	16700	2	459	2	39.1	2	6080000	2	2870000	2	4840000	2	3.952993454	2.524847999			1000	NA	3	
E448.2B	220115	2	220113	2	33RO20210613	WCOA2021	ChaBa	22	1	15	11053	2	0	3	6/29/21	2021	6	29	9:41:55 AM	180.404	6/29/21	1:41:55 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	3	2.9	84.1	15.502	31.77	2	NA	9	23.37	278.2	2	284.9	9.331	6	1930.9	2	2162.2	6	7.9703	25	2	159.2875546	24.97166667	2	5.7	2	0.33	2	0	2	0.03	2	0.13	2	0.06	0.8	2	32.216	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.952993454	2.524847999			1000	NA	3	
E448.3B	220116	2	220113	2	33RO20210613	WCOA2021	ChaBa	22	1	16	11032	2	0	3	6/29/21	2021	6	29	9:41:57 AM	180.404	6/29/21	1:41:57 AM	4:23:00 AM	8:22:00 PM	5.3	night	47.954	-124.907	87	3.1	3.1	83.9	15.496	31.771	2	NA	9	23.38	278.2	2	284.9	9.331	6	1930.9	2	2162.2	6	7.9703	25	2	159.2875546	24.97166667	2	5.7	2	0.33	2	0	2	0.03	2	0.13	2	0.06	0.8	2	32.216	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.952993454	2.524847999			1000	NA	3	
E449.1B	230101	2	230101	2	33RO20210613	WCOA2021	Sokul	23	1	1	11031	2	0	3	6/29/21	2021	6	29	11:47:02 AM	180.491	6/29/21	3:47:02 AM	4:22:00 AM	8:22:00 PM	7.4	night	47.946	-124.746	36	26	25.7	10.3	8.269	33.447	2	33.4379	2	26.01	50.3	2	49.2	1.614	6	2265.1	6	2251.8	6	7.2534	25.1	2	39.79331726	24.93833333	2	51.3	2	2.71	2	25.6	2	0.5	2	5.15	2	0.20	NA	9	65.973	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.903016705	0.57135021			1000	NA	bottom	
E449.2B	230102	2	230101	2	33RO20210613	WCOA2021	Sokul	23	1	2	11081	2	0	3	6/29/21	2021	6	29	11:47:04 AM	180.491	6/29/21	3:47:04 AM	4:22:00 AM	8:22:00 PM	7.4	night	47.946	-124.746	36	25.6	25.3	10.7	8.274	33.443	2	33.4379	2	26.01	50.3	2	49.2	1.614	6	2265.1	6	2251.8	6	7.2534	25.1	2	39.79331726	24.93833333	2	51.3	2	2.71	2	25.6	2	0.5	2	5.15	2	0.20	NA	9	65.973	6	13200	2	8360	2	796	2	0	2	3900000	2	2270000	2	1390000	2	0.903016705	0.57135021			1000	NA	bottom	
E449.3B	230103	2	230101	2	33RO20210613	WCOA2021	Sokul	23	1	3	11020	2	0	3	6/29/21	2021	6	29	11:47:10 AM	180.491	6/29/21	3:47:10 AM	4:22:00 AM	8:22:00 PM	7.4	night	47.946	-124.746	36	26.2	26	10.0	8.265	33.452	2	33.4379	2	26.02	48.5	2	49.2	1.614	6	2265.1	6	2251.8	6	7.2534	25.1	2	39.79331726	24.93833333	2	51.3	2	2.71	2	25.6	2	0.5	2	5.15	2	0.17	NA	9	65.973	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.903016705	0.57135021			1000	NA	bottom	
E450.1B	230110	2	230109	2	33RO20210613	WCOA2021	Sokul	23	1	10	11067	2	0	3	6/29/21	2021	6	29	11:56:50 AM	180.498	6/29/21	3:56:50 AM	4:22:00 AM	8:22:00 PM	7.6	night	47.946	-124.746	36	3.1	3.1	32.9	16.378	32.069	2	NA	9	23.41	418.5	2	420.7	13.778	6	1738.4	2	2200.8	6	8.3426	25.1	2	210.0089953	24.93833333	3	0.4	2	0.1	2	0	2	0.04	2	0.06	2	0.26	NA	9	12.261	6	82450	2	7020	2	2000	2	0	2	8060000	2	4740000	2	2520000	2	7.615036279	4.876946617			1000	NA	surface	
E450.2B	230111	2	230109	2	33RO20210613	WCOA2021	Sokul	23	1	11	11023	2	0	3	6/29/21	2021	6	29	11:56:54 AM	180.498	6/29/21	3:56:54 AM	4:22:00 AM	8:22:00 PM	7.6	night	47.946	-124.746	36	3.6	3.6	32.4	16.375	32.069	2	NA	9	23.41	418.5	2	420.7	13.778	6	1738.4	2	2200.8	6	8.3426	25.1	2	210.0089953	24.93833333	3	0.4	2	0.1	2	0	2	0.04	2	0.06	2	0.25	6.7	2	12.261	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	7.615036279	4.876946617			1000	NA	surface	
E450.3B	230112	2	230109	2	33RO20210613	WCOA2021	Sokul	23	1	12	11026	2	0	3	6/29/21	2021	6	29	11:56:57 AM	180.498	6/29/21	3:56:57 AM	4:22:00 AM	8:22:00 PM	7.6	night	47.946	-124.746	36	3.6	3.6	32.4	16.371	32.071	2	NA	9	23.41	418.5	2	420.7	13.778	6	1738.4	2	2200.8	6	8.3426	25.1	2	210.0089953	24.93833333	3	0.4	2	0.1	2	0	2	0.04	2	0.06	2	0.25	NA	9	12.261	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	7.615036279	4.876946617			1000	NA	surface	
E451	240101	2	240101	2	33RO20210613	WCOA2021	JF54	24	1	1	11031	2	3	3	6/29/21	2021	6	29	4:26:47 PM	180.685	6/29/21	8:26:47 AM	4:27:00 AM	8:24:00 PM	4.0	day	47.68	-125.579	1243	1246.9	1232.8	10.2	3.268	34.452	2	34.4496	2	27.43	19.4	2	17.3	0.568	6	2380	2	2379.4	6	7.312	25.1	2	48.17089626	25.035	2	140.2	2	3.23	2	43.5	2	0.02	2	0.04	2	0.04	NA	9	3.856	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.771549479	0.493220398			1000	NA	bottom	
E453	240112	2	240111	2	33RO20210613	WCOA2021	JF54	24	1	12	11026	2	3	3	6/29/21	2021	6	29	5:04:03 PM	180.711	6/29/21	9:04:03 AM	4:27:00 AM	8:24:00 PM	4.6	day	47.68	-125.577	1243	100.2	99.4	1143.6	7.623	33.051	2	NA	9	25.80	200.1	2	196.5	6.449	2	2133.8	2	2213.1	2	7.5658	25.1	2	74.61412762	25.035	2	24.5	2	1.71	2	20.7	2	0.03	2	0.05	2	0.04	NA	9	4.837	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	1.717819863	1.085900788			1000	NA	100 m	
E454	240123	2	240122	2	33RO20210613	WCOA2021	JF54	24	1	23	11061	2	3	3	6/29/21	2021	6	29	5:25:37 PM	180.726	6/29/21	9:25:37 AM	4:27:00 AM	8:24:00 PM	5.0	day	47.68	-125.576	1243	3.8	3.8	1239.2	16.546	31.893	2	NA	9	23.24	259.9	2	260.9	8.541	6	1959.6	2	2158.2	2	7.9	25.1	2	140.2447236	25.035	2	2.1	2	0.42	2	0	2	0.01	2	0.05	2	0.05	0.2	2	4.242	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.466434362	2.219907107			1000	NA	surface	
E455	250102	2	250101	2	33RO20210613	WCOA2021	Kalaloch	25	1	2	11081	2	0	3	6/29/21	2021	6	29	9:39:08 PM	180.902	6/29/21	1:39:08 PM	4:23:00 AM	8:19:00 PM	9.3	day	47.638	-124.487	24	14.1	14	10.0	12.333	32.278	2	NA	9	24.41	410.1	2	416.7	13.658	6	1849.6	6	2209.6	6	8.1863	25.16	3	238.7920743	25	2	0.3	2	0.08	2	0	2	0.03	2	0.1	2	0.20	5.1	2	12.879	6	16950	2	5240	2	1390	2	0	2	6110000	2	4150000	2	1520000	2	5.915065635	3.761332959			1000	NA	bottom	
E458.1B	260101	2	260101	2	33RO20210613	WCOA2021	CR40	26	1	1	11031	2	5	4	6/30/21	2021	6	30	10:14:03 AM	181.426	6/30/21	2:14:03 AM	4:31:00 AM	8:14:00 PM	6.0	night	46.13	-124.909	1298	1302.8	1288.1	9.9	3.04	34.481	2	NA	9	27.47	25.4	2	24.4	0.801	6	2380.7	2	2386.7	6	7.3224	25.01	3	49.87872962	24.895	2	146.6	2	3.23	2	43.3	2	0.15	2	0.04	2	0.04	NA	9	12.332	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.800699251	0.512115668			1000	NA	bottom	
E463	260111	2	260111	2	33RO20210613	WCOA2021	CR40	26	1	11	11023	2	5	4	6/30/21	2021	6	30	10:53:26 AM	181.454	6/30/21	2:53:26 AM	4:31:00 AM	8:14:00 PM	6.7	night	46.129	-124.906	1298	101.6	100.7	1197.3	8.057	33.067	2	NA	9	25.75	201	2	201.5	6.614	2	2124	2	2208.8	2	7.5852	25.01	2	78.35115638	24.895	2	21.5	6	1.64	6	18.9	6	0.16	6	0.02	6	0.04	NA	9	5.171	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	1.782493761	1.127569073			1000	NA	100 m	
E464	260117	2	260115	2	33RO20210613	WCOA2021	CR40	26	1	17	11052	2	5	4	6/30/21	2021	6	30	11:03:16 AM	181.461	6/30/21	3:03:16 AM	4:31:00 AM	8:14:00 PM	6.8	night	46.129	-124.906	1298	45.4	45	1253.0	9.553	32.295	2	NA	9	24.91	304.4	2	302	9.905	2	2005.9	2	2169.7	2	7.8155	25.01	2	121.5014746	24.895	2	3.8	2	0.73	2	2	2	0.24	2	0.1	2	0.12	0.2	3	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	2.848210855	1.80165414			1000	NA	DCM	
E465	260120	2	260120	2	33RO20210613	WCOA2021	CR40	26	1	20	11022	2	5	4	6/30/21	2021	6	30	11:11:19 AM	181.466	6/30/21	3:11:19 AM	4:31:00 AM	8:14:00 PM	7.0	night	46.129	-124.906	1298	10.5	10.4	1287.6	16.268	31.961	2	NA	9	23.35	255.4	2	259.9	8.509	2	1966.9	6	NA	9	7.8888	25.01	2	127.1442859	24.895	3	0.9	6	0.44	6	0	6	0.14	6	0.16	6	0.05	NA	9	3.288	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	NA			1000	NA	2nd surface	
E466.1B	260122	2	260121	2	33RO20210613	WCOA2021	CR40	26	1	22	11024	2	5	4	6/30/21	2021	6	30	11:13:59 AM	181.468	6/30/21	3:13:59 AM	4:31:00 AM	8:14:00 PM	7.0	night	46.129	-124.906	1298	3.1	3.1	1294.9	16.271	31.96	2	NA	9	23.35	255.1	2	256.8	8.41	6	1968.5	2	2161	6	7.8906	25.01	2	138.8078707	24.895	2	0.9	2	0.45	2	0	2	0.14	2	0.2	2	0.04	0.9	3	3.368	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.371451345	2.158111793			1000	NA	surface	
E466.2B	260123	2	260121	2	33RO20210613	WCOA2021	CR40	26	1	23	11061	2	5	4	6/30/21	2021	6	30	11:14:03 AM	181.468	6/30/21	3:14:03 AM	4:31:00 AM	8:14:00 PM	7.0	night	46.129	-124.906	1298	3.3	3.3	1294.7	16.272	31.96	2	NA	9	23.35	255.1	2	256.8	8.41	6	1968.5	2	2161	6	7.8906	25.01	2	138.8078707	24.895	2	0.9	2	0.45	2	0	2	0.14	2	0.2	2	0.04	0.9	3	3.368	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.371451345	2.158111793			1000	NA	surface	
E466.3B	260124	2	260121	2	33RO20210613	WCOA2021	CR40	26	1	24	11001	2	5	4	6/30/21	2021	6	30	11:14:06 AM	181.468	6/30/21	3:14:06 AM	4:31:00 AM	8:14:00 PM	7.0	night	46.129	-124.906	1298	3.8	3.8	1294.2	16.273	31.959	2	NA	9	23.35	255.1	2	256.8	8.41	6	1968.5	2	2161	6	7.8906	25.01	2	138.8078707	24.895	2	0.9	2	0.45	2	0	2	0.14	2	0.2	2	0.04	0.9	3	3.368	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.371451345	2.158111793			1000	NA	surface	
E467	270103	2	270101	2	33RO20210613	WCOA2021	CR0	27	1	3	11020	2	5	4	6/30/21	2021	6	30	6:30:35 PM	181.771	6/30/21	10:30:35 AM	4:28:00 AM	8:12:00 PM	6.0	day	46.243	-124.118	23	12.9	12.8	10.2	15.78	29.081	2	NA	9	21.25	296.6	2	294.6	9.626	6	1816.5	3	2038.3	6	8.04	24.99	2	136.4775248	24.95	3	11.5	6	0.21	6	0	6	0.16	6	0.08	6	0.24	6.9	3	18.44	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.842365437	2.436463131			1000	NA	15	
E469	270111	2	270110	2	33RO20210613	WCOA2021	CR0	27	1	11	11023	2	5	4	6/30/21	2021	6	30	6:38:52 PM	181.777	6/30/21	10:38:52 AM	4:28:00 AM	8:12:00 PM	6.2	day	46.245	-124.119	23	3.6	3.6	19.4	17.179	17.463	2	NA	9	12.07	276.2	2	NA	NA	9	1473.7	3	1604.8	2	NA	NA	9	NA	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.21	10.3	3	98.407	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	2.332589096	1.385035111			1000	NA	2-4	"Niskins 9-13 all deemed ""surface"" due to rough sampling water when tripping"
E470	280110	2	280108	2	33RO20210613	WCOA2021	CR1	28	1	10	11067	2	5	4	6/30/21	2021	6	30	7:52:24 PM	181.828	6/30/21	11:52:24 AM	4:27:00 AM	8:11:00 PM	7.4	day	46.252	-124.003	24	2.9	2.9	21.1	20.006	4.572	2	4.5623	6	1.68	257.6	2	267.8	8.584	6	1106.1	3	NA	5	7.7342	24.95	2	NA	NA	5	121.70	9	0.67	9	5.30	9	0.29	9	2.01	9	0.09	4.5	3	96.661	2	16850	2	23300	2	1980	2	57.4	2	4100000	2	1700000	2	1430000	2	NA	NA			750	NA	surface	Only 750 mL filtered until plugged
E471	280103	2	280101	2	33RO20210613	WCOA2021	CR1	28	1	3	11020	2	5	4	6/30/21	2021	6	30	7:45:05 PM	181.823	6/30/21	11:45:05 AM	4:27:00 AM	8:11:00 PM	7.3	day	46.251	-124.003	24	14.2	14.1	9.9	18.775	9.736	2	NA	9	5.86	269.9	2	262.2	8.438	6	1272.5	3	1198	3	7.8126	24.95	2	NA	NA	5	143.1	2	0.6	2	5.6	2	0.29	2	1.6	2	0.16	4.9	3	101.507	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.222493193	0.127096896			750	NA	bottom	Only 750 mL filtered until plugged
E472	290103	2	290101	2	33RO20210613	WCOA2021	CR2	29	1	3	11020	2	5	4	6/30/21	2021	6	30	10:17:03 PM	181.929	6/30/21	2:17:03 PM	4:27:00 AM	8:11:00 PM	9.8	day	46.193	-123.914	21	10.7	10.6	10.4	20.082	5.311	2	NA	9	2.17	272.2	2	262.8	8.426	6	1069	3	NA	5	7.6363	25.05	2	NA	NA	9	149.1	2	0.53	2	4.9	2	0.3	2	1.24	2	0.10	NA	9	193.64	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	NA			1000	NA	bottom	Filtered 500 mL onto each of two filters
E474	290110	2	290109	2	33RO20210613	WCOA2021	CR2	29	1	10	11067	2	5	4	6/30/21	2021	6	30	10:24:36 PM	181.934	6/30/21	2:24:36 PM	4:27:00 AM	8:11:00 PM	10.0	day	46.193	-123.913	21	2.9	2.8	18.2	20.877	2.752	2	NA	9	0.18	273.7	2	262.7	8.408	6	1054.7	3	NA	5	7.6471	25.05	2	NA	NA	9	152.5	2	0.53	2	4.8	2	0.32	2	1.13	2	0.10	NA	9	232.657	2	17450	2	32400	2	3590	2	35.4	2	4190000	2	1600000	2	1500000	2	NA	NA			1000	NA	surface	Filtered 500 mL onto each of two filters
E475	300102	2	300101	2	33RO20210613	WCOA2021	CR3	30	1	2	11081	2	5	4	7/1/21	2021	7	1	12:45:52 AM	182.032	6/30/21	4:45:52 PM	4:28:00 AM	8:11:00 PM	12.3	day	46.131	-124.031	30	19.9	19.7	10.3	14.011	31.508	2	NA	9	23.49	323.9	2	322.4	10.557	6	1904.1	2	2168.5	2	8.0395	25.03	2	172.1616372	25.08	3	0.7	2	0.29	2	0	2	0.16	2	0.15	2	0.27	10.2	3	18.547	6	30600	2	2930	2	1170	2	23.2	2	1800000	2	790000	2	764000	2	4.445742735	2.829170975			1000	NA	20	
E476	300103	2	300103	2	33RO20210613	WCOA2021	CR3	30	1	3	11020	2	5	4	7/1/21	2021	7	1	12:48:04 AM	182.033	6/30/21	4:48:04 PM	4:28:00 AM	8:11:00 PM	12.3	day	46.131	-124.031	30	14.1	14	16.0	15.264	30.511	2	NA	9	22.46	336.8	2	338.1	11.06	2	1842.7	2	2122.6	2	8.0928	25.03	6	186.90687	25.08	2	0.5	2	0.17	2	0	2	0.16	2	0.04	2	0.16	NA	9	12.055	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	4.730732121	3.009886258			1000	NA	15	
E477	300104	2	300104	2	33RO20210613	WCOA2021	CR3	30	1	4	11058	2	5	4	7/1/21	2021	7	1	12:49:56 AM	182.035	6/30/21	4:49:56 PM	4:28:00 AM	8:11:00 PM	12.4	day	46.131	-124.031	30	9.7	9.7	20.3	16.483	29.239	2	NA	9	21.21	302.9	2	300.2	9.811	2	1820.3	2	2067.3	2	8.0695	25.03	2	152.5776045	25.08	3	9.4	2	0.11	2	0	2	0.16	2	0.03	2	0.11	NA	9	9.658	2	227500	2	11100	2	799	2	9.41	2	5010000	2	1880000	2	4110000	2	4.264329684	2.709382793			1000	NA	10	
E478	300106	2	300106	2	33RO20210613	WCOA2021	CR3	30	1	6	11082	2	5	4	7/1/21	2021	7	1	12:52:00 AM	182.036	6/30/21	4:52:00 PM	4:28:00 AM	8:11:00 PM	12.4	day	46.131	-124.031	30	4.8	4.8	25.2	16.562	28.529	2	NA	9	20.65	289.3	2	290.9	9.501	2	1819.2	2	2053	2	8.0412	25.03	2	144.3792916	25.08	3	14.4	6	0.1	6	0	6	0.16	6	0.03	6	0.09	NA	9	10.065	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	4.088952724	2.591866044			1000	NA	5	
E479	300108	2	300107	2	33RO20210613	WCOA2021	CR3	30	1	8	11027	2	5	4	7/1/21	2021	7	1	12:53:57 AM	182.037	6/30/21	4:53:57 PM	4:28:00 AM	8:11:00 PM	12.4	day	46.131	-124.031	30	4.1	4.1	25.9	16.564	28.52	2	28.5297	2	20.65	289.2	2	287.7	9.397	6	1818.3	2	2051.6	6	8.0382	25.03	2	115.1100008	25.08	3	14.9	2	0.1	2	0	2	0.15	2	0.03	2	0.09	2.2	3	10.154	2	269000	2	11100	2	693	2	0	2	7780000	2	2980000	2	6260000	2	4.082212836	2.587383797			1000	NA	3	
E486	320102	2	320101	2	33RO20210613	WCOA2021	CR13	32	1	2	11081	2	5	4	7/1/21	2021	7	1	3:21:46 AM	182.14	6/30/21	7:21:46 PM	4:29:00 AM	8:12:00 PM	14.9	day	46.129	-124.269	98	88.5	87.7	10.3	7.339	33.924	2	NA	9	26.50	60.7	2	62.2	2.043	6	2266.1	2	2264.4	6	7.3073	24.95	2	44.58670897	24.88	2	59.2	2	2.65	2	32.9	2	0.14	2	0.01	2	0.04	NA	9	7.367	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.970305287	0.614098098			1000	NA	85	
E487	320103	2	320103	2	33RO20210613	WCOA2021	CR13	32	1	3	11020	2	5	4	7/1/21	2021	7	1	3:23:44 AM	182.141	6/30/21	7:23:44 PM	4:29:00 AM	8:12:00 PM	14.9	day	46.129	-124.269	98	78.9	78.2	19.8	7.337	33.924	2	33.9397	2	26.52	60.8	2	60.3	1.982	2	2263.5	2	NA	9	7.309	24.95	6	44.01245588	24.88	6	58.4	2	2.63	2	33	2	0.11	2	0.01	2	0.04	NA	9	8.174	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	NA			1000	NA	80	
E488	320106	2	320106	2	33RO20210613	WCOA2021	CR13	32	1	6	11082	2	5	4	7/1/21	2021	7	1	3:29:12 AM	182.145	6/30/21	7:29:12 PM	4:29:00 AM	8:12:00 PM	15.0	day	46.129	-124.27	98	51.4	51	47.0	7.618	33.662	2	NA	9	26.28	88.1	2	89.7	2.947	2	2230	2	NA	9	7.3491	24.95	2	48.39882735	24.88	2	41.3	2	2.38	2	31	2	0.09	2	0.01	2	0.04	NA	9	11.059	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	NA			1000	NA	50	
E489	320108	2	320107	2	33RO20210613	WCOA2021	CR13	32	1	8	11027	2	5	4	7/1/21	2021	7	1	3:32:05 AM	182.147	6/30/21	7:32:05 PM	4:29:00 AM	8:12:00 PM	15.1	day	46.129	-124.27	98	32.9	32.6	65.4	7.861	33.18	2	NA	9	25.87	132.2	2	128.5	4.218	2	2188.2	2	2218.7	2	7.4179	24.95	2	55.63290812	24.88	2	33.6	2	2.17	2	27.2	2	0.15	2	0.01	2	0.05	NA	9	11.327	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	1.231595351	0.778396955			1000	NA	32	
E490	320111	2	320111	2	33RO20210613	WCOA2021	CR13	32	1	11	11023	2	5	4	7/1/21	2021	7	1	3:38:09 AM	182.151	6/30/21	7:38:09 PM	4:29:00 AM	8:12:00 PM	15.2	day	46.129	-124.27	98	10.9	10.8	87.2	13.095	31.814	2	NA	9	23.94	263.4	2	298.6	9.784	2	1951.1	2	2173.2	2	7.9527	24.95	2	154.937961	24.88	2	6.4	2	0.36	2	0.2	2	0.1	2	0.02	2	0.12	1.9	3	7.618	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	3.783285384	2.404802224			1000	NA	10	
E491	320113	2	320112	2	33RO20210613	WCOA2021	CR13	32	1	13	11054	2	5	4	7/1/21	2021	7	1	3:40:23 AM	182.153	6/30/21	7:40:23 PM	4:29:00 AM	8:12:00 PM	15.2	day	46.129	-124.27	98	3.3	3.3	94.7	15.448	30.059	2	30.137	2	22.07	288.8	2	295.6	9.669	6	1877.9	2	2110.9	6	8.0076	24.95	2	142.9735713	24.88	3	9.2	2	0.18	2	0	2	0.09	2	0.01	2	0.12	2.5	3	11.39	6	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	4.022714057	2.556654099			1000	NA	3	
E492.1B	330101	2	330101	2	33RO20210613	WCOA2021	CR24	33	1	1	11031	2	5	4	7/1/21	2021	7	1	5:15:54 AM	182.219	6/30/21	9:15:54 PM	4:30:00 AM	8:13:00 PM	1.0	night	46.129	-124.526	141	132.2	131	10.0	6.743	33.992	2	33.9984	2	26.66	37	2	37.9	1.246	6	2288.7	6	2275.9	6	7.2632	25.02	2	42.05407508	24.86	2	66.7	2	2.89	2	35.7	2	0.34	2	0.01	2	0.04	NA	9	10.881	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.886046338	0.560668111			1000	NA	125	
E494	330107	2	330107	2	33RO20210613	WCOA2021	CR24	33	1	7	11004	2	5	4	7/1/21	2021	7	1	5:23:57 AM	182.225	6/30/21	9:23:57 PM	4:30:00 AM	8:13:00 PM	1.2	night	46.128	-124.526	141	80.4	79.7	61.3	7.542	33.753	2	NA	9	26.36	74.2	2	69.4	2.28	2	2251	2	2249.6	2	7.3108	25.02	2	45.28888069	24.86	2	45.9	2	2.55	2	32.7	2	0.15	2	0.14	2	0.04	NA	9	7.508	2	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	NA	9	0.968350372	0.612787792			1000	NA	80	
E495	330108	2	330108	2	33RO20210613	WCOA2021	CR24	33	1	8	11027	2	5	4	7/1/21	2021	7	1	5:26:41 AM	182.227	6/30/21	9:26:41 PM	4:30:00 AM	8:13:00 PM	1.2	night	46.128	-124.526	141	60.9	60.4	80.6	7.729	33.262	2	NA	9	25.95	162.5	2	160.3	5.263	2	2167.5	2	2221.7	2	7.4879	25.02	2	64.44123382	24.86	2	29.8	2	1.96	2	24.4	2	0.1	2	0.01	2	0.04	NA	9	4.778	2	566	2	131	2	61	2	17.4	2	1020000	2	733000	2	176000	2	1.457699436	0.921586894			1000	NA	60	
