Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.98,16.1127,31.5747,23.0895,6.45,281.69,0.069,165.82,99.79
4,3.97,16.1322,31.5735,23.0842,6.47,282.55,0.067,165.8,99.79
5,4.96,16.1352,31.574,23.084,6.51,284.24,0.067,165.75,99.8
6,5.95,16.1389,31.5739,23.0831,6.53,284.85,0.067,165.77,99.8
7,6.94,16.1381,31.5744,23.0837,6.53,285.07,0.067,165.69,99.81
8,7.93,16.1371,31.5748,23.0843,6.53,284.99,0.068,165.74,99.81
9,8.93,16.1307,31.5768,23.0873,6.55,285.86,0.068,165.68,99.81
10,9.92,16.124,31.5782,23.0899,6.56,286.19,0.067,165.64,99.81
11,10.91,16.0876,31.5853,23.1035,6.58,287.43,0.068,165.64,99.82
12,11.9,15.3193,31.6715,23.339,6.86,299.22,0.074,165.84,99.81
13,12.89,13.7385,31.8548,23.8112,7.09,309.11,0.087,166.43,99.83
14,13.88,13.1477,31.899,23.9631,6.93,302.26,0.108,166.63,99.85
15,14.87,12.5868,31.9132,24.0827,6.93,302.08,0.102,166.8,99.83
16,15.87,12.1987,31.9168,24.1589,6.81,296.96,0.097,167,99.82
17,16.86,11.1887,31.9675,24.3821,6.57,286.23,0.096,167.35,99.78
18,17.85,10.7041,32.0174,24.5056,6.4,279.19,0.092,167.56,99.73
19,18.84,10.5423,32.043,24.5533,6.06,264.31,0.09,167.74,99.61
20,19.83,10.3352,32.0989,24.6319,5.78,252.07,0.086,167.97,99.56
21,20.82,10.2807,32.1193,24.657,5.68,247.55,0.082,168.05,99.51
22,21.82,10.1627,32.1521,24.7023,5.25,228.91,0.083,168.17,97.93
23,22.81,10.0299,32.2287,24.7841,4.93,214.89,0.078,168.5,99.39
24,23.8,9.826,32.2592,24.8415,4.86,211.8,0.071,168.65,99.36
25,24.79,9.7569,32.28,24.8691,4.61,200.67,0.077,168.8,99.31
26,25.78,9.6882,32.3268,24.9168,4.41,192.23,0.067,169,99.31
27,26.77,9.584,32.3679,24.9657,4.35,189.65,0.061,169.06,99.31
28,27.77,9.5431,32.387,24.9873,4.3,187.18,0.062,169.09,99.32
29,28.76,9.5403,32.3869,24.9877,4.18,182.16,0.063,169.19,99.34
30,29.75,9.3809,32.4438,25.0576,4.01,174.85,0.059,169.35,99.34
31,30.74,9.318,32.4817,25.0973,3.94,171.5,0.056,169.48,99.36
32,31.73,9.2865,32.4995,25.1162,3.92,170.69,0.051,169.46,99.37
33,32.72,9.2646,32.5049,25.1239,3.85,167.62,0.052,169.5,99.4
34,33.71,9.2428,32.5104,25.1316,3.75,163.45,0.052,169.6,99.39
35,34.71,9.0602,32.5647,25.2028,3.72,162.21,0.049,169.62,96.43
36,35.7,9.0078,32.5847,25.2266,3.71,161.57,0.047,169.7,97.21
37,36.69,8.9305,32.6116,25.2597,3.62,157.48,0.049,169.59,99.59
38,37.68,8.8532,32.6386,25.2927,3.48,151.57,0.048,169.82,99.44
39,38.67,8.7437,32.6917,25.3511,3.43,149.42,0.045,169.93,90.72
40,39.66,8.6695,32.7244,25.3881,3.38,147.27,0.044,169.92,94.71
41,40.66,8.6673,32.7283,25.3915,3.27,142.36,0.045,170.02,95.96
42,41.65,8.567,32.7835,25.45,3.17,138.19,0.044,170.13,99.61
43,42.64,8.5336,32.7989,25.4672,3.12,136.04,0.043,170.18,99.51
44,43.63,8.4462,32.8073,25.4869,3.11,135.56,0.043,170.2,99.51
45,44.62,8.4059,32.8188,25.5019,3.07,133.54,0.044,170.13,90.12
46,45.61,8.3656,32.8304,25.517,3.01,130.94,0.043,170.25,87.19
47,46.6,8.3066,32.8477,25.5394,3,130.54,0.043,170.26,99.46
48,47.6,8.2923,32.8476,25.5415,3.03,132,0.043,170.29,99.56
