Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.98,12.9896,32.9981,24.8445,6.14,267.69,0.07,132.15,99.61
4,3.97,12.9895,32.9982,24.8446,6.14,267.7,0.069,132.2,99.61
5,4.96,12.9878,32.9983,24.8451,6.14,267.47,0.07,132.19,99.62
6,5.95,12.9887,32.9982,24.8448,6.15,268.03,0.071,132.17,99.62
7,6.95,12.989,32.9981,24.8447,6.15,267.95,0.071,132.13,99.62
8,7.94,12.9904,32.9979,24.8443,6.15,268.16,0.071,132.14,99.62
9,8.93,12.992,32.9978,24.8439,6.16,268.43,0.071,132.17,99.62
10,9.92,12.9918,32.9979,24.8441,6.17,268.65,0.071,132.15,99.63
11,10.91,12.9947,32.9976,24.8433,6.17,268.69,0.073,132.16,99.63
12,11.91,12.9965,32.9975,24.8429,6.17,268.84,0.072,132.15,99.63
13,12.9,12.9965,32.9975,24.8429,6.16,268.57,0.071,132.15,99.63
14,13.89,12.996,32.9975,24.8431,6.16,268.48,0.07,132.16,99.62
15,14.88,12.9961,32.9975,24.843,6.17,268.68,0.072,132.17,99.63
16,15.87,12.9975,32.9974,24.8427,6.16,268.48,0.075,132.2,99.62
17,16.87,12.9964,32.9976,24.8431,6.17,268.66,0.073,132.17,99.62
18,17.86,12.9963,32.9976,24.8432,6.17,268.87,0.071,132.22,99.63
19,18.85,12.997,32.9964,24.8421,6.17,268.81,0.071,132.18,99.63
20,19.84,12.9961,32.9977,24.8433,6.17,268.88,0.075,132.17,99.63
21,20.83,12.9945,32.9979,24.8438,6.17,268.89,0.071,132.2,99.63
22,21.83,12.9951,32.9977,24.8436,6.17,269.07,0.069,132.2,99.63
23,22.82,12.9942,32.9979,24.8439,6.17,268.96,0.069,132.12,99.62
24,23.81,12.9944,32.9978,24.8438,6.17,268.96,0.07,132.15,99.62
25,24.8,12.993,32.998,24.8443,6.17,269.05,0.071,132.16,99.63
26,25.79,12.992,32.9981,24.8446,6.16,268.35,0.07,132.18,99.63
27,26.79,12.986,32.9987,24.8463,6.16,268.58,0.07,132.16,99.62
28,27.78,12.9738,33.0004,24.8501,6.17,269.08,0.071,132.13,99.62
29,28.77,12.9667,33.0011,24.852,6.17,268.67,0.069,132.21,99.62
30,29.76,12.9596,33.0017,24.8539,6.16,268.44,0.068,132.17,99.62
31,30.75,12.9237,33.0054,24.8638,6.17,268.67,0.069,132.2,99.62
32,31.75,12.9131,33.0067,24.8669,6.17,268.93,0.067,132.15,99.61
33,32.74,12.9105,33.007,24.8677,6.17,268.7,0.067,132.26,99.62
34,33.73,12.9058,33.0077,24.8692,6.17,268.96,0.066,132.21,99.62
35,34.72,12.8995,33.0083,24.871,6.17,268.75,0.068,132.17,97.54
36,35.72,12.8853,33.01,24.8751,6.17,268.76,0.067,132.23,99.61
37,36.71,12.8765,33.0111,24.8777,6.16,268.38,0.067,132.22,99.62
38,37.7,12.8649,33.0126,24.8811,6.15,267.78,0.069,132.2,99.61
39,38.69,12.8374,33.0158,24.889,6.15,267.92,0.065,132.18,83.03
40,39.68,12.8257,33.0169,24.8921,6.15,267.91,0.065,132.21,99.08
41,40.67,12.8122,33.0165,24.8945,6.15,267.9,0.066,132.25,99.61
42,41.67,12.8084,33.0163,24.8951,6.16,268.34,0.064,132.27,99.61
43,42.66,12.8034,33.0154,24.8955,6.13,267.22,0.064,132.22,93.8
44,43.65,12.7146,33.0034,24.9034,6.13,267.17,0.063,132.3,99.54
45,44.64,12.6101,32.9934,24.916,6.13,267.17,0.064,132.31,99.6
46,45.63,12.5284,32.9865,24.9264,6.07,264.4,0.068,132.33,99.59
47,46.63,12.1572,32.9546,24.9724,6.03,262.61,0.066,132.42,99.58
48,47.62,11.8499,32.9276,25.0089,5.96,259.57,0.066,132.48,89.43
49,48.61,11.3706,32.9067,25.0805,5.93,258.16,0.068,132.6,99.06
50,49.6,10.7812,32.8975,25.1781,5.76,251.03,0.074,132.74,98.65
51,50.59,10.2979,32.9035,25.266,5.57,242.74,0.076,132.95,96.33
52,51.59,9.8647,32.9313,25.3604,5.45,237.51,0.079,133.06,99.33
53,52.58,9.7168,33.0108,25.4468,5.38,234.4,0.083,133.15,99.38
54,53.57,10.0786,33.2206,25.5505,5.37,233.88,0.077,133.11,99.35
55,54.56,10.2108,33.2899,25.5822,5.32,231.53,0.067,133.05,99.1
56,55.55,10.1069,33.2987,25.6067,5.15,224.46,0.063,133.01,82.06
57,56.55,9.8344,33.3107,25.6617,4.98,217.02,0.059,133.23,99.34
58,57.54,9.455,33.4428,25.8272,4.83,210.31,0.057,133.46,99.33
59,58.53,9.3473,33.5121,25.8987,4.65,202.58,0.056,133.6,99.32
60,59.52,9.2745,33.5314,25.9256,4.5,195.93,0.053,133.58,95.26
61,60.51,9.186,33.5601,25.9622,4.42,192.5,0.052,133.65,99.26
62,61.51,9.0232,33.5684,25.9946,4.37,190.27,0.05,133.83,99.31
63,62.5,8.9684,33.5741,26.0077,4.3,187.08,0.049,133.81,99.32
64,63.49,8.8341,33.5641,26.0209,4.24,184.73,0.047,133.87,99.34
65,64.48,8.7786,33.5594,26.0258,4.23,184.01,0.045,133.92,99.34
66,65.47,8.7431,33.5616,26.0331,4.21,183.08,0.045,133.94,99.34
67,66.46,8.7279,33.5671,26.0398,4.19,182.51,0.045,133.89,99.36
68,67.46,8.726,33.5751,26.0463,4.18,182.03,0.045,133.95,99.37
69,68.45,8.7305,33.5838,26.0524,4.17,181.57,0.045,133.86,99.37
70,69.44,8.7331,33.589,26.0562,4.16,180.93,0.045,133.81,99.37
71,70.43,8.7315,33.5946,26.0608,4.15,180.77,0.044,133.82,95.72
72,71.42,8.7243,33.5962,26.0632,4.15,180.5,0.044,133.8,99.36
73,72.42,8.7187,33.5974,26.065,4.14,180.37,0.044,133.89,99.38
74,73.41,8.7132,33.6019,26.0694,4.15,180.55,0.044,133.93,99.38
75,74.4,8.7141,33.6092,26.075,4.15,180.81,0.044,133.92,99.38
76,75.39,8.7324,33.6217,26.082,4.14,180.41,0.043,133.85,99.38
77,76.38,8.7222,33.6329,26.0923,4.13,179.89,0.043,133.85,99.39
78,77.37,8.7181,33.6369,26.0961,4.13,179.77,0.043,133.88,99.38
79,78.37,8.7097,33.6407,26.1005,4.11,179.02,0.043,133.92,99.38
80,79.36,8.6916,33.643,26.105,4.09,177.94,0.043,133.92,99.39
81,80.35,8.6831,33.6446,26.1076,4.08,177.39,0.043,133.94,99.39
82,81.34,8.6749,33.6483,26.1118,4.06,176.68,0.043,133.99,99.39
83,82.33,8.6749,33.656,26.1179,4.04,175.83,0.043,133.98,99.39
84,83.33,8.6487,33.6576,26.1232,4.02,174.85,0.043,133.97,99.39
85,84.32,8.64,33.6618,26.1278,3.99,173.68,0.043,133.96,99.39
86,85.31,8.6251,33.6607,26.1292,3.96,172.2,0.042,133.95,99.39
87,86.3,8.6067,33.6607,26.1321,3.93,170.88,0.042,134.07,99.39
88,87.29,8.5765,33.6573,26.134,3.89,169.1,0.042,133.98,99.4
89,88.28,8.5314,33.6604,26.1434,3.84,167.29,0.042,134.05,99.41
90,89.28,8.5157,33.6647,26.1492,3.79,164.96,0.042,134.03,99.41
91,90.27,8.4702,33.6599,26.1524,3.74,162.91,0.042,134,99.41
92,91.26,8.435,33.6578,26.1561,3.7,161.14,0.042,134.03,99.44
93,92.25,8.4274,33.657,26.1567,3.67,159.63,0.042,133.92,99.44
94,93.24,8.4207,33.6564,26.1572,3.64,158.4,0.042,134.07,99.44
95,94.23,8.395,33.6658,26.1685,3.63,157.77,0.042,134.02,99.45
96,95.23,8.3728,33.6772,26.1808,3.61,157,0.042,133.99,99.46
97,96.22,8.3819,33.6909,26.1902,3.57,155.37,0.042,134.05,99.46
98,97.21,8.3451,33.6987,26.2019,3.53,153.73,0.042,134.01,99.46
99,98.2,8.3299,33.702,26.2067,3.51,152.77,0.041,134.04,99.48
100,99.19,8.3115,33.7055,26.2123,3.49,152.02,0.04,133.98,99.48
101,100.18,8.293,33.7113,26.2196,3.48,151.41,0.041,133.98,99.49
102,101.18,8.2911,33.7315,26.2358,3.49,151.71,0.042,134.04,99.49
103,102.17,8.305,33.7581,26.2546,3.49,152,0.042,134.02,99.5
104,103.16,8.308,33.7656,26.2601,3.49,151.77,0.042,133.99,99.5
105,104.15,8.3098,33.7685,26.2621,3.48,151.63,0.042,134.05,99.5
106,105.14,8.3083,33.7715,26.2646,3.48,151.43,0.04,134.03,99.5
107,106.13,8.3055,33.7751,26.268,3.48,151.44,0.04,134.02,99.5
108,107.13,8.3043,33.7807,26.2725,3.49,151.79,0.04,133.98,99.51
109,108.12,8.2946,33.7869,26.2789,3.49,151.79,0.04,134.02,99.5
110,109.11,8.2762,33.7904,26.2844,3.48,151.55,0.04,133.92,99.5
111,110.1,8.2432,33.7951,26.2931,3.47,150.86,0.04,133.96,99.5
112,111.09,8.2171,33.8001,26.3009,3.45,149.99,0.04,133.94,99.5
113,112.08,8.195,33.8045,26.3077,3.44,149.55,0.04,133.96,99.5
114,113.08,8.1741,33.8081,26.3136,3.43,149.26,0.04,133.91,99.51
115,114.07,8.1632,33.8107,26.3173,3.42,148.61,0.04,133.96,99.51
116,115.06,8.152,33.8132,26.321,3.39,147.62,0.04,133.94,99.51
117,116.05,8.1318,33.8165,26.3266,3.37,146.83,0.04,133.92,99.51
118,117.04,8.117,33.818,26.3299,3.36,146.09,0.04,133.85,99.51
119,118.03,8.0999,33.8221,26.3357,3.34,145.54,0.04,133.92,99.51
120,119.03,8.0932,33.8254,26.3394,3.33,144.83,0.04,133.94,99.52
121,120.02,8.0861,33.827,26.3417,3.31,143.97,0.04,133.98,99.52
122,121.01,8.0679,33.8338,26.3497,3.28,142.71,0.04,133.92,99.53
123,122,8.0568,33.8381,26.3548,3.25,141.44,0.04,133.93,99.54
124,122.99,8.0578,33.8384,26.3549,3.23,140.52,0.04,133.89,99.54
125,123.98,8.0526,33.8432,26.3594,3.21,139.52,0.04,133.83,99.54
126,124.98,8.0473,33.849,26.3648,3.18,138.58,0.04,133.84,99.55
127,125.97,8.0389,33.8538,26.3698,3.17,138.04,0.04,133.89,99.55
128,126.96,8.0195,33.862,26.3791,3.15,137.06,0.04,133.9,99.56
129,127.95,8.008,33.8662,26.3841,3.13,136,0.04,133.83,99.56
130,128.94,7.9868,33.8732,26.3928,3.11,135.43,0.04,133.86,99.56
131,129.93,7.9796,33.8753,26.3955,3.1,134.86,0.039,133.9,99.56
132,130.92,7.9646,33.8803,26.4016,3.09,134.25,0.04,133.86,99.56
133,131.92,7.9563,33.8843,26.406,3.06,133.26,0.04,133.86,99.57
134,132.91,7.9554,33.8877,26.4088,3.03,131.81,0.04,133.86,99.58
135,133.9,7.9541,33.8931,26.4132,3.01,130.92,0.04,133.81,99.58
136,134.89,7.9493,33.8951,26.4155,2.99,130.03,0.04,133.83,99.58
137,135.88,7.9516,33.8969,26.4166,2.97,129.26,0.04,133.82,99.58
138,136.87,7.9493,33.9002,26.4196,2.96,128.81,0.04,133.82,99.58
139,137.87,7.9462,33.9014,26.421,2.95,128.48,0.04,133.83,99.6
140,138.86,7.9274,33.9012,26.4236,2.98,129.51,0.04,133.88,99.61
141,139.85,7.9119,33.901,26.4257,2.98,129.6,0.04,133.84,99.61
142,140.84,7.8965,33.9017,26.4286,2.97,129.28,0.04,133.84,99.61
143,141.83,7.8916,33.9032,26.4305,2.96,128.78,0.04,133.84,99.61
144,142.82,7.8838,33.9059,26.4338,2.95,128.32,0.04,133.86,99.61
145,143.81,7.8767,33.9077,26.4362,2.94,127.96,0.04,133.84,99.61
146,144.81,7.87,33.9097,26.4387,2.93,127.69,0.04,133.86,99.61
147,145.8,7.8663,33.9111,26.4404,2.92,127.25,0.04,133.82,99.61
148,146.79,7.8643,33.9121,26.4416,2.92,127.19,0.04,133.83,99.61
149,147.78,7.8631,33.9127,26.4422,2.92,127.07,0.04,133.83,99.61
150,148.77,7.8614,33.9131,26.4428,2.91,126.67,0.04,133.85,99.61
151,149.76,7.8592,33.9136,26.4435,2.9,126.17,0.04,133.79,99.61
152,150.75,7.857,33.914,26.4442,2.88,125.48,0.04,133.85,99.61
153,151.75,7.8478,33.9162,26.4472,2.86,124.38,0.04,133.86,99.62
154,152.74,7.8324,33.9211,26.4534,2.83,123.29,0.04,133.79,99.62
155,153.73,7.8214,33.9254,26.4584,2.81,122.2,0.04,133.83,99.62
156,154.72,7.7938,33.931,26.4667,2.79,121.31,0.04,133.78,99.63
157,155.71,7.7786,33.9332,26.4707,2.76,119.97,0.04,133.81,99.63
158,156.7,7.7705,33.9348,26.4731,2.72,118.45,0.04,133.79,99.63
159,157.69,7.7638,33.9362,26.4753,2.71,118.05,0.04,133.81,99.63
160,158.69,7.7533,33.9383,26.4784,2.7,117.67,0.04,133.76,99.63
161,159.68,7.7464,33.9401,26.4809,2.69,117.18,0.04,133.85,99.63
162,160.67,7.7444,33.9413,26.4821,2.67,115.97,0.04,133.77,99.65
163,161.66,7.7437,33.945,26.4851,2.61,113.55,0.04,133.77,99.66
164,162.65,7.7425,33.9498,26.4891,2.6,112.96,0.04,133.81,99.66
165,163.64,7.7346,33.9496,26.4901,2.59,112.89,0.04,133.8,99.66
166,164.63,7.7291,33.9489,26.4903,2.6,112.91,0.04,133.84,99.67
167,165.63,7.7235,33.9484,26.4908,2.6,112.99,0.04,133.84,99.67
168,166.62,7.7145,33.9475,26.4914,2.59,112.65,0.04,133.77,99.68
169,167.61,7.7037,33.9475,26.493,2.56,111.3,0.04,133.76,99.68
170,168.6,7.6795,33.9532,26.501,2.52,109.68,0.04,133.82,99.68
171,169.59,7.6554,33.9587,26.5087,2.49,108.54,0.04,133.79,99.68
172,170.58,7.6452,33.9601,26.5113,2.48,107.93,0.04,133.79,99.68
173,171.57,7.6414,33.9603,26.512,2.47,107.33,0.04,133.78,99.69
174,172.56,7.6343,33.9602,26.513,2.46,107.17,0.04,133.74,99.7
175,173.56,7.6298,33.9605,26.5139,2.46,106.95,0.04,133.78,99.7
176,174.55,7.624,33.9608,26.515,2.45,106.79,0.04,133.85,99.7
177,175.54,7.6168,33.9614,26.5165,2.45,106.66,0.04,133.83,99.7
178,176.53,7.6091,33.9616,26.5178,2.45,106.6,0.04,133.74,99.7
179,177.52,7.6042,33.9621,26.5189,2.44,106.29,0.04,133.78,99.71
180,178.51,7.5986,33.9625,26.52,2.44,105.94,0.04,133.73,99.71
181,179.5,7.594,33.9633,26.5213,2.42,105.48,0.04,133.74,99.71
182,180.5,7.5877,33.964,26.5228,2.41,105.05,0.04,133.73,99.71
183,181.49,7.5781,33.9656,26.5254,2.4,104.26,0.04,133.75,99.71
184,182.48,7.5717,33.9669,26.5274,2.37,103.28,0.04,133.72,99.71
185,183.47,7.5438,33.9703,26.5341,2.36,102.5,0.04,133.76,99.71
186,184.46,7.5217,33.9726,26.539,2.34,101.89,0.04,133.82,99.71
187,185.45,7.5089,33.9738,26.5418,2.32,100.86,0.04,133.73,99.72
188,186.44,7.4981,33.975,26.5443,2.28,99.29,0.04,133.83,99.73
189,187.43,7.4767,33.9774,26.5492,2.24,97.57,0.04,133.79,99.73
190,188.43,7.4456,33.9825,26.5576,2.22,96.69,0.04,133.72,99.73
191,189.42,7.43,33.9847,26.5616,2.21,95.96,0.04,133.79,99.73
192,190.41,7.4228,33.9852,26.563,2.19,95.42,0.04,133.81,99.73
193,191.4,7.4155,33.9854,26.5643,2.19,95.1,0.04,133.75,99.74
194,192.39,7.4089,33.9863,26.5659,2.18,94.94,0.04,133.71,99.75
195,193.38,7.4079,33.9865,26.5662,2.18,94.77,0.039,133.75,99.76
196,194.37,7.4067,33.9866,26.5665,2.17,94.43,0.04,133.79,99.76
197,195.36,7.3959,33.987,26.5683,2.15,93.63,0.04,133.73,99.76
198,196.36,7.364,33.99,26.5752,2.14,92.9,0.04,133.83,99.76
199,197.35,7.3518,33.9908,26.5775,2.13,92.64,0.04,133.78,99.76
200,198.34,7.3427,33.9906,26.5786,2.13,92.59,0.04,133.79,99.76
201,199.33,7.3244,33.9913,26.5818,2.13,92.47,0.04,133.72,99.76
202,200.32,7.3077,33.9916,26.5844,2.12,92.28,0.04,133.79,99.76
203,201.31,7.2996,33.992,26.5858,2.12,92.01,0.04,133.8,99.76
204,202.3,7.2925,33.9922,26.587,2.11,91.69,0.04,133.76,99.76
205,203.29,7.2807,33.9928,26.5892,2.1,91.52,0.04,133.73,99.76
206,204.29,7.2681,33.9926,26.5908,2.1,91.43,0.04,133.73,99.76
