Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
4,3.97,15.9205,31.2194,22.8594,6.23,271.79,0.054,156.47,99.73
5,4.96,15.9205,31.2196,22.8596,6.22,271.63,0.054,156.4,99.73
6,5.95,15.9194,31.2199,22.8602,6.22,271.58,0.055,156.36,99.73
7,6.94,15.9191,31.2202,22.8605,6.23,271.8,0.055,156.31,99.73
8,7.94,15.9175,31.2205,22.8611,6.23,272.02,0.055,156.34,99.72
9,8.93,15.917,31.2206,22.8613,6.22,271.73,0.057,156.27,99.73
10,9.92,15.9149,31.2212,22.8623,6.23,272.1,0.057,156.34,99.73
11,10.91,15.9122,31.2222,22.8636,6.23,271.93,0.058,156.27,99.73
12,11.9,15.9109,31.2225,22.8642,6.22,271.73,0.058,156.28,99.73
13,12.89,15.8986,31.2266,22.8701,6.23,271.92,0.058,156.27,99.73
14,13.89,15.8739,31.2368,22.8835,6.25,272.75,0.059,156.23,99.73
15,14.88,15.8246,31.2601,22.9123,6.26,273.49,0.061,156.3,99.73
16,15.87,15.7213,31.2916,22.9592,6.32,275.98,0.062,156.27,99.73
17,16.86,15.4087,31.3386,23.0637,6.56,286.37,0.063,156.29,99.74
18,17.85,14.7158,31.4302,23.2822,6.97,304.13,0.068,156.46,99.74
19,18.85,13.9557,31.5571,23.5375,7.11,310.1,0.089,156.59,99.76
20,19.84,13.3482,31.6786,23.7533,7.06,307.99,0.108,156.62,99.86
21,20.83,13.2168,31.6986,23.7947,7.06,307.87,0.101,156.63,99.85
22,21.82,13.1035,31.711,23.8266,7.08,308.92,0.104,156.64,99.85
23,22.81,12.8909,31.7542,23.9013,7.1,309.56,0.092,156.67,99.85
24,23.8,12.7084,31.7928,23.9664,7.06,307.89,0.089,156.68,99.85
25,24.8,12.5954,31.8122,24.0031,7.05,307.33,0.085,156.77,99.84
26,25.79,12.3614,31.8454,24.0732,7,305.29,0.084,156.79,99.84
27,26.78,12.1321,31.8808,24.1437,6.95,302.96,0.086,156.84,98.17
28,27.77,12.0114,31.8972,24.1789,6.67,290.73,0.09,156.94,99.95
29,28.76,11.5488,31.9481,24.303,6.49,283.02,0.087,157.11,99.8
30,29.76,10.7908,32.0697,24.5316,6.46,281.38,0.086,157.41,99.78
31,30.75,10.7183,32.0901,24.56,6.18,269.22,0.087,157.51,99.67
32,31.74,10.5432,32.1056,24.6021,5.85,254.8,0.085,157.63,99.58
33,32.73,10.387,32.118,24.6383,5.76,250.96,0.08,157.7,99.57
34,33.72,10.1419,32.1572,24.71,5.72,249.31,0.076,157.82,98.27
35,34.71,10.1308,32.1561,24.711,5.49,239.34,0.071,157.82,99.42
36,35.71,8.9837,32.2455,24.9649,5.74,249.95,0.081,158.28,99.4
37,36.7,8.3985,32.2758,25.0773,5.88,256.13,0.075,158.36,99.35
38,37.69,8.3261,32.2973,25.1049,5.81,252.92,0.067,158.35,99.36
39,38.68,8.3001,32.3423,25.144,5.59,243.56,0.071,158.42,99.38
40,39.67,8.1157,32.4247,25.2356,5.48,238.7,0.062,158.52,99.37
41,40.66,8.091,32.4484,25.2578,5.33,232,0.065,158.5,97.93
42,41.66,8.1219,32.5233,25.3121,5.19,226.05,0.063,158.58,98.91
43,42.65,8.1062,32.5528,25.3376,5.05,220.14,0.064,158.58,99.34
44,43.64,8.0537,32.6425,25.4156,4.87,212.19,0.061,158.7,99.3
45,44.63,8.0236,32.6812,25.4503,4.77,207.75,0.057,158.75,91.07
46,45.62,7.9912,32.7215,25.4866,4.71,205.09,0.055,158.78,99.22
47,46.61,7.9839,32.7314,25.4955,4.6,200.48,0.056,158.76,98.93
48,47.61,7.9565,32.7616,25.5232,4.56,198.61,0.054,158.85,99.32
49,48.6,7.9352,32.7807,25.5413,4.52,196.77,0.053,158.83,99.32
50,49.59,7.9264,32.804,25.5609,4.49,195.46,0.053,158.8,99.32
51,50.58,7.9255,32.8126,25.5677,4.44,193.18,0.054,158.75,94.27
52,51.57,7.9175,32.8244,25.5782,4.41,192.02,0.052,158.76,99.37
53,52.56,7.9127,32.8479,25.5973,4.4,191.44,0.051,158.79,99.34
54,53.56,7.9193,32.8493,25.5975,4.36,190.02,0.051,158.74,98.1
55,54.55,7.948,32.9145,25.6445,4.29,186.79,0.049,158.74,99.34
56,55.54,8.0156,32.978,25.6846,4.24,184.81,0.046,158.76,99.34
57,56.53,8.0275,32.9904,25.6926,4.22,183.61,0.045,158.75,99.36
58,57.52,8.0319,32.9978,25.6978,4.2,182.92,0.044,158.75,99.37
59,58.51,8.0351,33.0056,25.7035,4.19,182.49,0.043,158.74,99.37
60,59.51,8.0377,33.0144,25.71,4.17,181.37,0.044,158.73,95.64
61,60.5,8.0389,33.0327,25.7242,4.1,178.49,0.044,158.74,99.49
62,61.49,8.0394,33.0566,25.7429,4.02,174.97,0.043,158.68,99.38
63,62.48,8.0312,33.1135,25.7888,3.98,173.1,0.043,158.76,99.37
64,63.47,8.0213,33.1611,25.8276,3.95,171.85,0.043,158.71,95.34
65,64.46,8.0192,33.1782,25.8413,3.92,170.57,0.043,158.69,96.36
66,65.46,8.0192,33.1859,25.8474,3.87,168.56,0.043,158.71,99.76
67,66.45,8.0176,33.208,25.865,3.84,167.17,0.042,158.73,99.41
68,67.44,8.0131,33.2219,25.8766,3.82,166.33,0.042,158.76,99.41
69,68.43,8.0133,33.2264,25.8801,3.8,165.45,0.042,158.73,99.41
70,69.42,8.013,33.235,25.8869,3.78,164.36,0.042,158.73,99.43
71,70.41,8.0091,33.2495,25.8989,3.76,163.55,0.042,158.72,99.43
72,71.41,8.002,33.2664,25.9132,3.73,162.37,0.042,158.71,99.44
73,72.4,7.9973,33.2767,25.922,3.69,160.54,0.042,158.71,99.44
74,73.39,7.9886,33.2976,25.9397,3.66,159.14,0.042,158.65,97.11
75,74.38,7.984,33.3093,25.9496,3.63,158.16,0.042,158.72,98.5
76,75.37,7.9796,33.319,25.9578,3.62,157.54,0.042,158.71,99.46
77,76.36,7.9776,33.3236,25.9617,3.61,157,0.042,158.65,99.46
78,77.35,7.973,33.3322,25.9692,3.6,156.66,0.042,158.65,99.46
79,78.35,7.969,33.3374,25.9739,3.58,155.91,0.042,158.7,99.46
80,79.34,7.966,33.3404,25.9767,3.55,154.34,0.042,158.64,99.47
81,80.33,7.9539,33.3613,25.9949,3.47,151.01,0.042,158.67,99.47
82,81.32,7.9377,33.3867,26.0172,3.4,148.07,0.041,158.66,99.46
83,82.31,7.9262,33.404,26.0325,3.36,146.06,0.04,158.65,99.48
84,83.3,7.9107,33.4323,26.057,3.34,145.27,0.04,158.7,99.49
85,84.3,7.9076,33.4531,26.0737,3.33,144.86,0.04,158.7,99.49
86,85.29,7.9096,33.4667,26.0842,3.28,142.66,0.041,158.67,99.52
87,86.28,7.9117,33.4803,26.0946,3.23,140.52,0.041,158.77,99.51
88,87.27,7.9166,33.4962,26.1063,3.21,139.64,0.04,158.67,99.52
89,88.26,7.9201,33.5069,26.1143,3.19,138.72,0.04,158.62,99.51
90,89.25,7.9275,33.5236,26.1263,3.17,137.84,0.04,158.62,99.53
91,90.24,7.9293,33.5319,26.1326,3.14,136.61,0.041,158.61,99.54
92,91.24,7.9321,33.544,26.1416,3.1,134.9,0.04,158.61,99.56
93,92.23,7.9331,33.565,26.158,3.05,132.6,0.04,158.62,99.56
94,93.22,7.9297,33.5771,26.168,3,130.39,0.04,158.65,99.56
95,94.21,7.9193,33.5972,26.1853,2.96,128.96,0.04,158.65,99.56
96,95.2,7.9148,33.6109,26.1968,2.94,127.84,0.04,158.56,99.56
97,96.19,7.908,33.6184,26.2037,2.92,126.92,0.04,158.68,99.56
98,97.18,7.9009,33.6255,26.2103,2.9,126.01,0.04,158.66,99.58
99,98.18,7.9013,33.6283,26.2125,2.86,124.47,0.041,158.63,99.59
100,99.17,7.8989,33.6535,26.2326,2.82,122.89,0.04,158.57,99.6
101,100.16,7.9207,33.6931,26.2606,2.81,122.45,0.04,158.62,99.61
102,101.15,7.9543,33.7269,26.2822,2.81,122.28,0.04,158.59,99.61
103,102.14,7.9715,33.7365,26.2873,2.81,122.21,0.04,158.52,99.61
104,103.13,7.9776,33.7397,26.2889,2.8,122.05,0.04,158.53,99.61
105,104.12,7.9818,33.7469,26.2939,2.8,121.86,0.04,158.51,99.62
106,105.12,7.9823,33.7506,26.2968,2.79,121.51,0.04,158.52,99.62
107,106.11,7.9829,33.7574,26.302,2.78,121.14,0.04,158.54,99.61
108,107.1,7.9819,33.7593,26.3037,2.77,120.68,0.04,158.5,99.62
109,108.09,7.9803,33.7604,26.3048,2.76,120.32,0.04,158.48,99.62
110,109.08,7.9767,33.7618,26.3064,2.74,119.41,0.04,158.48,99.62
111,110.07,7.9595,33.7652,26.3117,2.71,118,0.04,158.47,99.63
112,111.06,7.938,33.7802,26.3266,2.67,116.27,0.041,158.48,99.63
113,112.06,7.9114,33.7911,26.3391,2.6,113.11,0.04,158.48,99.63
114,113.05,7.8523,33.8115,26.3638,2.5,108.68,0.04,158.52,99.63
115,114.04,7.7952,33.8276,26.3847,2.44,106.01,0.04,158.55,99.64
116,115.03,7.7685,33.8387,26.3973,2.4,104.51,0.04,158.6,99.66
117,116.02,7.7701,33.8474,26.404,2.37,103.27,0.04,158.56,99.66
118,117.01,7.7523,33.8536,26.4114,2.35,102.2,0.04,158.52,99.68
119,118,7.7287,33.8589,26.419,2.33,101.28,0.04,158.58,99.68
120,119,7.7035,33.8706,26.4319,2.28,99.37,0.041,158.54,99.69
121,119.99,7.6615,33.8898,26.453,2.27,98.67,0.04,158.59,99.71
122,120.98,7.6597,33.8937,26.4563,2.26,98.45,0.04,158.54,99.71
123,121.97,7.6591,33.8951,26.4575,2.25,97.92,0.04,158.56,99.71
