Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.98,16.3125,32.0318,23.3954,6.02,262.82,0.05,140.7,62.36
4,3.97,16.3126,32.032,23.3956,6.02,262.84,0.051,140.56,100.73
5,4.96,16.3184,32.0321,23.3944,6.02,262.84,0.05,140.63,99.78
6,5.95,16.3219,32.0324,23.3939,6.03,263.34,0.049,140.59,99.78
7,6.94,16.3243,32.0324,23.3934,6.03,263.25,0.051,140.66,99.78
8,7.93,16.3262,32.0324,23.393,6.02,262.86,0.051,140.68,99.78
9,8.93,16.3274,32.0323,23.3927,6.04,263.39,0.052,140.67,99.78
10,9.92,16.3269,32.0324,23.3929,6.05,263.99,0.052,140.7,99.77
11,10.91,16.328,32.0324,23.3927,6.05,263.91,0.053,140.67,99.78
12,11.9,16.3264,32.0324,23.3931,6.06,264.61,0.054,140.64,99.78
13,12.89,16.3219,32.0323,23.394,6.07,265.05,0.054,140.68,99.78
14,13.88,16.3052,32.032,23.3976,6.06,264.25,0.054,140.68,99.78
15,14.87,16.1821,32.0276,23.4221,6.04,263.42,0.054,140.73,99.78
16,15.87,14.9311,32.0225,23.6928,6.33,276.16,0.051,140.9,99.78
17,16.86,14.1897,32.0283,23.8531,6.54,285.29,0.049,141.02,99.82
18,17.85,13.7137,32.052,23.9687,6.74,293.95,0.05,141.08,99.86
19,18.84,13.1051,32.0762,24.1087,6.97,303.83,0.053,141.16,99.88
20,19.83,12.8573,32.083,24.1623,7.03,306.57,0.059,141.17,99.89
21,20.82,12.6205,32.0787,24.2046,7.09,309,0.065,141.22,99.9
22,21.82,12.3088,32.1169,24.2935,7.16,312.22,0.069,141.29,99.9
23,22.81,12.0959,32.1373,24.3493,7.21,314.39,0.079,141.37,99.9
24,23.8,11.5558,32.1508,24.459,7.39,322.06,0.1,141.49,99.9
25,24.79,11.0656,32.1927,24.5792,7.44,324.14,0.086,141.57,99.9
26,25.78,10.6207,32.1914,24.6555,7.53,328,0.113,141.63,99.92
27,26.77,10.1929,32.203,24.7371,7.57,329.73,0.267,141.69,99.93
28,27.77,10.1109,32.2203,24.7642,7.34,319.72,0.383,141.74,99.93
29,28.76,9.8458,32.2382,24.822,7.26,316.47,0.366,141.89,99.93
30,29.75,9.6002,32.2431,24.8657,7.26,316.53,0.227,141.95,99.91
31,30.74,9.3631,32.2554,24.9132,7.28,317.06,0.149,142.02,99.9
32,31.73,9.3086,32.2573,24.9234,7.17,312.23,0.16,141.94,99.87
33,32.72,9.254,32.2593,24.9335,7.15,311.33,0.139,142.05,99.87
34,33.71,9.2086,32.2716,24.9503,7.14,311.32,0.112,142.1,99.86
35,34.71,9.1295,32.2716,24.9627,7.13,310.75,0.104,142.06,96.26
36,35.7,9.0723,32.2723,24.9722,7.1,309.15,0.111,142.13,99.98
37,36.69,9.023,32.2713,24.979,7.07,308.26,0.128,142.12,99.82
38,37.68,8.9936,32.2704,24.983,7.05,307.26,0.132,142.1,99.81
39,38.67,8.9385,32.2705,24.9916,7.03,306.5,0.116,142.07,93.36
40,39.66,8.8086,32.2615,25.0044,7,305.2,0.111,142.1,96.14
41,40.66,8.6857,32.2535,25.0169,6.97,303.78,0.111,142.21,99.89
42,41.65,8.6409,32.2515,25.022,6.96,303.18,0.13,142.14,97.67
43,42.64,8.6007,32.2527,25.029,6.97,303.64,0.149,142.11,99.97
44,43.63,8.6075,32.2577,25.032,6.98,303.91,0.118,142.14,99.77
45,44.62,8.6461,32.2756,25.0402,6.96,303.16,0.118,142.09,99.77
46,45.61,8.6155,32.2734,25.0431,6.94,302.31,0.12,142.08,96.44
47,46.6,8.5392,32.2655,25.0483,6.93,301.86,0.117,142.03,93.63
48,47.6,8.5535,32.2754,25.054,6.93,301.74,0.114,142.09,99.71
49,48.59,8.503,32.2786,25.0641,6.92,301.66,0.105,142.08,99.76
50,49.58,8.4742,32.281,25.0702,6.91,301.09,0.1,142,97.02
51,50.57,8.4563,32.2812,25.0731,6.89,300.36,0.099,142.02,99.91
52,51.56,8.4357,32.2802,25.0754,6.88,299.85,0.095,142.02,99.76
53,52.55,8.4267,32.2795,25.0762,6.86,299.05,0.098,141.9,94.02
54,53.54,8.4017,32.2801,25.0804,6.84,298.1,0.105,141.86,84.74
55,54.54,8.3871,32.2814,25.0836,6.84,297.79,0.096,141.9,99.17
56,55.53,8.3686,32.2823,25.087,6.83,297.51,0.087,141.86,98.79
57,56.52,8.3504,32.2831,25.0904,6.78,295.57,0.091,141.82,99.55
58,57.51,8.3323,32.2839,25.0937,6.77,294.97,0.084,141.92,99.73
59,58.5,8.3028,32.2845,25.0985,6.76,294.65,0.077,141.86,99.73
60,59.49,8.3104,32.2909,25.1024,6.74,293.63,0.075,141.82,99.72
61,60.48,8.3049,32.2937,25.1055,6.72,292.87,0.075,141.8,99.61
62,61.48,8.2775,32.2929,25.1089,6.7,292,0.07,141.74,95.26
63,62.47,8.2531,32.2941,25.1134,6.69,291.35,0.064,141.74,99.69
64,63.46,8.2038,32.2919,25.1189,6.68,290.97,0.065,141.73,99.69
