Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.97,12.9697,30.3443,22.7949,6.86,299.36,0.109,128.39,44.96
4,3.96,12.9548,30.346,22.7991,6.86,299.45,0.113,128.29,43.94
5,4.96,12.9421,30.3488,22.8037,6.9,301.16,0.123,128.22,42.89
6,5.95,12.9387,30.3491,22.8046,6.91,301.58,0.126,128.27,42.53
7,6.94,12.9416,30.3488,22.8039,6.9,301.47,0.126,128.26,41.15
8,7.93,12.9236,30.3526,22.8103,6.92,302.33,0.131,128.3,40.38
9,8.92,12.916,30.3545,22.8133,6.93,302.49,0.14,128.29,39.15
10,9.91,12.9115,30.3576,22.8166,6.93,302.77,0.143,128.26,38.1
11,10.9,12.8952,30.3798,22.8368,7.01,305.95,0.145,128.27,37.56
12,11.89,12.8023,30.5357,22.9752,7.13,311.35,0.149,128.25,36.43
13,12.89,12.5864,30.714,23.1541,7.08,309.14,0.18,128.32,35.11
14,13.88,11.9908,31.0003,23.4866,6.9,301.17,0.189,128.59,34.22
15,14.87,11.6861,31.1862,23.6862,6.82,297.54,0.122,128.67,33.24
16,15.86,11.6453,31.2942,23.7775,6.81,297.29,0.102,128.67,32.18
17,16.85,11.7954,31.3625,23.8033,6.82,297.5,0.099,128.65,31.21
18,17.84,11.749,31.4161,23.8533,6.77,295.25,0.095,128.66,30.28
19,18.83,11.5214,31.4531,23.9232,6.77,295.19,0.09,128.74,29.36
20,19.82,11.3633,31.5392,24.0183,6.64,289.58,0.085,128.77,28.39
21,20.81,10.8023,31.6402,24.1951,6.52,284.3,0.075,128.95,27.32
22,21.81,10.5012,31.6959,24.2899,6.47,282.02,0.064,129.05,26.13
23,22.8,10.4999,31.7008,24.294,6.43,280.46,0.062,129.01,25.15
24,23.79,10.4719,31.7119,24.3073,6.38,278.28,0.062,128.99,24.29
25,24.78,10.3112,31.7321,24.3502,6.34,276.56,0.06,129.05,23.33
26,25.77,10.1462,31.7511,24.3925,6.34,276.53,0.06,129.08,22.25
27,26.76,9.9296,31.7773,24.4486,6.34,276.37,0.058,129.17,21.27
28,27.75,9.8869,31.7816,24.4589,6.29,274,0.058,129.13,20.2
29,28.74,9.7711,31.7937,24.4872,6.28,273.75,0.057,129.13,19.13
30,29.73,9.6833,31.8042,24.5096,6.26,272.91,0.056,129.16,18.16
31,30.73,9.643,31.8135,24.5234,6.18,269.37,0.056,129.2,17.29
32,31.72,9.5911,31.8362,24.5494,6.08,265.18,0.054,129.19,16.37
33,32.71,9.5704,31.8507,24.564,6.01,261.98,0.055,129.21,15.63
34,33.7,9.5677,31.8613,24.5728,5.92,258.08,0.056,129.22,14.67
35,34.69,9.3845,31.9253,24.6519,5.73,249.88,0.056,129.25,13.52
36,35.68,9.3845,31.9248,24.6516,6.01,261.92,0.054,129.05,12.29
