Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
2,1.99,16.2702,33.4329,24.481,5.88,256.47,0.053,NaN,119.94
3,2.98,16.2701,33.4348,24.4826,5.89,256.59,0.054,NaN,72.71
4,3.97,16.2693,33.4481,24.493,5.89,256.62,0.054,NaN,98.33
5,4.97,16.2703,33.4488,24.4933,5.88,256.45,0.052,NaN,99.63
6,5.96,16.2683,33.4488,24.4938,5.89,256.69,0.055,NaN,99.63
7,6.95,16.2685,33.4487,24.4937,5.89,256.81,0.056,NaN,99.63
8,7.94,16.2685,33.4487,24.4938,5.87,255.99,0.056,NaN,99.62
9,8.94,16.2693,33.4488,24.4937,5.87,256.08,0.058,NaN,99.63
10,9.93,16.2692,33.4488,24.4938,5.88,256.23,0.059,NaN,99.63
11,10.92,16.2691,33.4489,24.4939,5.88,256.22,0.059,NaN,99.63
12,11.92,16.2706,33.4488,24.4936,5.89,256.63,0.06,NaN,99.63
13,12.91,16.2703,33.4488,24.4937,5.89,256.91,0.061,NaN,99.63
14,13.9,16.2707,33.449,24.4937,5.88,256.11,0.062,NaN,99.63
15,14.89,16.2695,33.449,24.4941,5.87,256.1,0.064,NaN,99.64
16,15.89,16.2597,33.4508,24.4977,5.89,256.59,0.065,NaN,99.63
17,16.88,16.2359,33.4557,24.5069,5.89,256.77,0.07,NaN,99.64
18,17.87,16.2344,33.4559,24.5075,5.9,257.34,0.072,NaN,99.65
19,18.87,16.2373,33.4553,24.5064,5.9,257.11,0.072,NaN,99.65
20,19.86,16.2427,33.4545,24.5046,5.9,257.05,0.071,NaN,99.65
21,20.85,16.2322,33.4567,24.5087,5.9,257.36,0.074,NaN,99.65
22,21.85,16.2139,33.4595,24.5151,5.91,257.45,0.075,NaN,99.66
23,22.84,16.1964,33.462,24.521,5.91,257.69,0.074,NaN,99.66
24,23.83,16.1803,33.4632,24.5256,5.91,257.74,0.079,NaN,99.66
25,24.82,16.1661,33.4639,24.5294,5.91,257.69,0.077,NaN,99.66
26,25.82,16.129,33.4626,24.5369,5.92,257.86,0.081,NaN,99.66
27,26.81,16.0924,33.4599,24.5432,5.91,257.43,0.081,NaN,99.66
28,27.8,15.9971,33.4494,24.5568,5.91,257.63,0.086,NaN,99.66
29,28.8,15.8865,33.4347,24.5704,5.93,258.52,0.085,NaN,99.66
30,29.79,15.7874,33.4243,24.5847,5.95,259.15,0.088,NaN,99.66
31,30.78,15.7257,33.4212,24.5962,5.94,259.07,0.085,NaN,99.66
32,31.77,15.6895,33.421,24.6041,5.9,257.08,0.086,NaN,99.66
33,32.77,15.3445,33.3857,24.6534,5.97,260.07,0.09,NaN,99.67
34,33.76,15.1695,33.3761,24.6844,5.98,260.63,0.088,NaN,99.66
35,34.75,15.1698,33.3897,24.6949,5.97,260.08,0.09,NaN,99.66
36,35.75,15.1492,33.4085,24.7139,5.9,257.05,0.103,NaN,99.65
37,36.74,14.7891,33.3879,24.776,5.89,256.49,0.126,NaN,99.65
38,37.73,14.6089,33.3493,24.7848,5.9,257.22,0.092,NaN,99.65
39,38.72,14.247,33.2674,24.7981,5.97,260.25,0.089,NaN,99.64
40,39.72,13.9746,33.2149,24.8143,6,261.31,0.088,NaN,99.63
41,40.71,13.7792,33.1834,24.8302,5.92,257.76,0.088,NaN,99.63
42,41.7,13.7153,33.1726,24.8349,5.85,255.08,0.084,NaN,99.62
43,42.7,13.5977,33.1553,24.8455,5.89,256.52,0.08,NaN,99.62
44,43.69,13.366,33.1262,24.8698,5.88,256.04,0.082,NaN,99.62
45,44.68,13.1332,33.1038,24.899,5.76,250.79,0.086,NaN,99.58
46,45.67,12.8309,33.0705,24.9328,5.69,248.09,0.067,NaN,99.58
47,46.67,12.5279,33.0395,24.9676,5.71,248.72,0.065,NaN,99.57
48,47.66,12.323,33.0439,25.0103,5.74,250,0.062,NaN,99.56
49,48.65,12.3052,33.0624,25.028,5.75,250.39,0.06,NaN,99.53
50,49.65,12.3441,33.0809,25.035,5.74,249.91,0.061,NaN,99.5
51,50.64,12.4004,33.1028,25.0412,5.67,247.17,0.059,NaN,99.5
52,51.63,12.3962,33.1122,25.0494,5.66,246.58,0.059,NaN,99.49
53,52.62,12.2506,33.1126,25.0774,5.69,247.82,0.058,NaN,99.49
54,53.62,12.2876,33.1512,25.1003,5.7,248.31,0.056,NaN,99.48
55,54.61,12.4342,33.2048,25.114,5.68,247.26,0.054,NaN,99.46
56,55.6,12.4888,33.2246,25.1189,5.67,247.07,0.053,NaN,99.46
57,56.59,12.5049,33.2317,25.1213,5.66,246.49,0.053,NaN,99.46
58,57.59,12.5098,33.2368,25.1243,5.62,245.04,0.052,NaN,99.46
59,58.58,12.4913,33.236,25.1273,5.53,240.85,0.051,NaN,99.46
60,59.57,12.2441,33.2106,25.1549,5.49,238.99,0.052,NaN,99.46
61,60.57,12.1111,33.2031,25.1743,5.52,240.54,0.05,NaN,99.46
62,61.56,12.1008,33.212,25.1831,5.51,240.06,0.049,NaN,99.46
63,62.55,12.0799,33.218,25.1918,5.47,238.35,0.048,NaN,99.44
64,63.54,12.0405,33.2217,25.2021,5.41,235.76,0.049,NaN,99.44
65,64.54,11.9711,33.2255,25.2181,5.34,232.76,0.049,NaN,99.43
66,65.53,11.8584,33.2261,25.2396,5.3,230.67,0.049,NaN,99.43
67,66.52,11.7028,33.2279,25.2699,5.3,230.68,0.051,NaN,99.42
68,67.51,11.616,33.2276,25.2856,5.27,229.64,0.051,NaN,99.41
69,68.51,11.5794,33.2259,25.291,5.25,228.55,0.05,NaN,99.4
70,69.5,11.5141,33.2263,25.3033,5.26,228.93,0.05,NaN,99.39
71,70.49,11.4779,33.2295,25.3125,5.25,228.56,0.05,NaN,99.39
72,71.49,11.4579,33.2319,25.318,5.23,227.91,0.051,NaN,99.38
73,72.48,11.4478,33.234,25.3215,5.22,227.19,0.051,NaN,99.37
74,73.47,11.4352,33.2363,25.3256,5.2,226.59,0.05,NaN,99.37
75,74.46,11.4186,33.2396,25.3312,5.17,225.35,0.052,NaN,99.37
76,75.46,11.3939,33.2446,25.3396,5.15,224.16,0.05,NaN,99.37
77,76.45,11.3674,33.2535,25.3514,5.14,223.8,0.049,NaN,99.37
78,77.44,11.3504,33.2631,25.362,5.09,221.54,0.049,NaN,99.37
79,78.43,11.3119,33.2865,25.3871,5.03,219.21,0.049,NaN,99.36
80,79.43,11.2956,33.2944,25.3962,5.04,219.43,0.047,NaN,99.35
81,80.42,11.2915,33.2953,25.3977,5.05,219.78,0.047,NaN,99.35
