Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.98,11.5638,33.1584,25.24,6.01,261.7,0.092,130.98,2.96
4,3.97,11.5775,33.1584,25.2375,6.04,263.27,0.077,130.55,1.22
5,4.96,11.6064,33.1552,25.2297,6.06,263.81,0.078,130.63,107.87
6,5.95,11.5943,33.1562,25.2328,6.06,263.98,0.08,130.61,99.54
7,6.95,11.566,33.1587,25.2399,6.06,264.14,0.092,130.64,99.54
8,7.94,11.5664,33.1589,25.24,6.07,264.52,0.099,130.63,99.54
9,8.93,11.5704,33.158,25.2386,6.07,264.32,0.098,130.63,99.54
10,9.92,11.4675,33.1701,25.2668,6.08,264.86,0.122,130.63,99.54
11,10.91,11.3732,33.1794,25.2912,6.08,264.69,0.14,130.66,99.54
12,11.91,11.3594,33.1796,25.2939,6.05,263.63,0.136,130.67,99.54
13,12.9,11.3561,33.1792,25.2942,6.05,263.39,0.135,130.66,99.54
14,13.89,11.3543,33.1791,25.2945,6.05,263.34,0.131,130.68,99.54
15,14.88,11.355,33.1794,25.2946,6.03,262.55,0.139,130.7,99.54
16,15.87,11.3527,33.1804,25.2958,6.02,262.3,0.131,130.68,99.53
17,16.87,11.3438,33.1804,25.2975,6.02,262.36,0.137,130.63,99.52
18,17.86,11.3356,33.1801,25.2987,6.01,261.61,0.127,130.66,99.52
19,18.85,11.3296,33.1801,25.2998,6,261.31,0.126,130.68,99.52
20,19.84,11.3044,33.1802,25.3045,5.97,259.97,0.125,130.65,99.51
21,20.83,11.2623,33.1799,25.3119,5.9,257.02,0.129,130.72,99.51
22,21.83,11.1991,33.171,25.3164,5.85,254.95,0.096,130.78,99.5
23,22.82,11.1566,33.182,25.3326,5.75,250.49,0.089,130.77,99.49
24,23.81,10.8868,33.2016,25.3959,5.67,246.91,0.074,130.92,99.46
25,24.8,10.6847,33.2177,25.4439,5.62,244.71,0.07,130.92,99.43
26,25.79,10.602,33.2265,25.4651,5.53,240.88,0.069,130.97,99.4
27,26.79,10.4759,33.2399,25.4974,5.42,236.02,0.069,131.01,99.39
28,27.78,10.261,33.2715,25.5589,5.3,230.9,0.068,131.08,99.38
29,28.77,9.928,33.3281,25.6592,5.17,225.26,0.069,131.26,99.35
30,29.76,9.7498,33.3534,25.7085,5.04,219.45,0.066,131.34,99.33
31,30.75,9.6531,33.3728,25.7396,4.97,216.46,0.068,131.37,99.32
32,31.75,9.5953,33.3815,25.7559,4.9,213.47,0.064,131.37,99.31
33,32.74,9.518,33.3926,25.7772,4.86,211.51,0.063,131.39,99.3
34,33.73,9.4854,33.3973,25.7862,4.83,210.08,0.062,131.44,99.3
35,34.72,9.4421,33.4074,25.8012,4.79,208.55,0.061,131.45,99.3
36,35.71,9.3878,33.4217,25.8211,4.72,205.57,0.061,131.5,99.31
37,36.71,9.2806,33.4376,25.8508,4.68,203.58,0.055,131.59,99.32
38,37.7,9.2229,33.4425,25.8639,4.65,202.36,0.051,131.63,99.32
39,38.69,9.1479,33.4359,25.8707,4.62,201.31,0.049,131.63,99.32
40,39.68,9.0719,33.4265,25.8754,4.59,199.63,0.048,131.59,97.57
