Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
5,4.96,12.8812,33.6165,25.3448,5.52,240.45,0.081,168.22,99.9
6,5.96,12.8812,33.6161,25.3445,5.52,240.45,0.085,168.16,99.86
7,6.95,12.8834,33.6612,25.379,5.42,236,0.087,168.17,99.61
8,7.94,12.8841,33.6702,25.3859,5.72,249.01,0.087,168.15,99.49
9,8.93,12.8853,33.6716,25.3867,5.81,253,0.084,168.14,99.46
10,9.93,12.8876,33.679,25.3921,5.83,253.8,0.084,168.19,99.45
11,10.92,12.8873,33.6913,25.4017,5.86,255.15,0.087,168.22,99.49
12,11.91,12.8729,33.6983,25.41,5.8,252.52,0.091,168.28,99.52
13,12.9,12.8733,33.6988,25.4103,5.8,252.4,0.09,168.14,99.54
14,13.9,12.875,33.6982,25.4095,5.82,253.32,0.085,168.09,99.54
15,14.89,12.878,33.6947,25.4062,5.84,254.25,0.09,168,99.53
16,15.88,12.88,33.6995,25.4097,5.9,256.83,0.087,167.48,99.55
17,16.87,12.8709,33.7009,25.4125,5.96,259.42,0.086,166.39,99.57
18,17.87,12.8624,33.7025,25.4155,5.96,259.46,0.088,166.3,99.57
19,18.86,12.8537,33.7043,25.4186,5.97,259.86,0.088,166.27,99.57
20,19.85,12.8608,33.7029,25.4162,5.98,260.24,0.085,166.35,99.57
21,20.84,12.8619,33.7027,25.4158,5.97,259.88,0.084,166.26,99.57
22,21.83,12.8629,33.7025,25.4155,5.96,259.53,0.086,166.2,99.57
23,22.83,12.866,33.702,25.4145,5.96,259.49,0.088,166.21,99.57
24,23.82,12.8691,33.7014,25.4135,5.97,260.2,0.086,166.25,99.56
25,24.81,12.8716,33.701,25.4127,5.97,259.86,0.084,166.25,99.57
26,25.8,12.873,33.7008,25.4123,5.96,259.41,0.085,166.17,99.57
27,26.8,12.8758,33.7002,25.4113,5.95,259.28,0.089,166.18,99.57
28,27.79,12.8556,33.7036,25.4179,5.93,258.3,0.091,166.16,99.57
29,28.78,12.8266,33.7091,25.428,5.88,255.96,0.089,166.12,99.57
30,29.77,12.8123,33.7119,25.433,5.75,250.25,0.087,166.15,99.57
31,30.77,12.7139,33.7275,25.4644,5.48,238.63,0.089,166.15,99.56
32,31.76,12.5827,33.7469,25.505,5.12,223.16,0.086,166.3,99.54
33,32.75,12.3953,33.7807,25.5675,5.05,219.83,0.071,166.36,99.08
34,33.74,12.1299,33.8062,25.6382,4.86,211.41,0.057,166.52,97.6
35,34.74,11.9648,33.8153,25.6765,4.84,210.66,0.054,166.63,99.36
36,35.73,11.9454,33.818,25.6822,4.83,210.48,0.05,166.61,99.34
37,36.72,11.9188,33.8222,25.6905,4.8,209.04,0.049,166.63,99.32
38,37.71,11.8866,33.8208,25.6956,4.75,206.64,0.05,166.7,99.32
39,38.71,11.8421,33.8207,25.7038,4.7,204.75,0.048,166.67,99.32
40,39.7,11.7557,33.8178,25.7177,4.69,204.13,0.047,166.73,99.32
41,40.69,11.7158,33.8223,25.7287,4.7,204.63,0.047,166.73,99.32
42,41.68,11.7036,33.8266,25.7344,4.68,203.6,0.048,166.78,99.31
43,42.68,11.6959,33.829,25.7376,4.63,201.73,0.048,166.76,99.3
44,43.67,11.6909,33.8307,25.7399,4.59,200.05,0.046,166.8,99.31
45,44.66,11.6813,33.8314,25.7422,4.59,199.97,0.045,166.79,99.31
46,45.65,11.631,33.8345,25.754,4.6,200.42,0.045,166.79,99.31
47,46.64,11.6281,33.8354,25.7553,4.57,198.98,0.047,166.77,99.31
48,47.64,11.5795,33.8381,25.7664,4.51,196.38,0.046,166.8,99.31
49,48.63,11.544,33.8388,25.7736,4.45,193.53,0.046,166.83,99.31
50,49.62,11.4615,33.8414,25.7908,4.41,191.9,0.045,166.81,97.97
51,50.61,11.3819,33.8459,25.8089,4.36,189.95,0.046,166.86,97.72
52,51.61,11.3314,33.8473,25.8192,4.31,187.63,0.046,166.94,99.37
53,52.6,11.2965,33.8477,25.8259,4.29,186.87,0.044,166.93,99.32
54,53.59,11.2646,33.8482,25.8321,4.29,186.93,0.043,166.94,99.32
55,54.58,11.2548,33.8489,25.8344,4.29,186.76,0.044,166.95,99.32
56,55.58,11.2509,33.8496,25.8357,4.27,186.02,0.044,166.96,99.33
57,56.57,11.242,33.8499,25.8376,4.25,185.18,0.044,166.98,99.33
58,57.56,11.2339,33.8501,25.8392,4.23,184.22,0.043,167,99.33
59,58.55,11.2173,33.8501,25.8422,4.23,184.02,0.044,166.97,99.33
60,59.54,11.1947,33.8509,25.847,4.21,183.39,0.043,166.96,99.34
61,60.54,11.1575,33.8514,25.8541,4.17,181.61,0.044,166.96,99.34
62,61.53,11.1326,33.8509,25.8582,4.15,180.68,0.043,167.01,99.34
63,62.52,11.1121,33.8503,25.8614,4.16,180.93,0.043,167.01,99.34
64,63.51,11.0972,33.8504,25.8643,4.15,180.49,0.043,166.97,99.34
65,64.51,11.0812,33.8504,25.8671,4.11,179.13,0.044,166.97,99.34
66,65.5,11.0505,33.8492,25.8718,4.07,177.2,0.044,166.96,98.87
67,66.49,11.0116,33.8476,25.8775,4.03,175.59,0.043,166.99,98.34
68,67.48,10.9575,33.8489,25.8882,4.02,175.06,0.043,167.05,99.28
69,68.47,10.9343,33.8501,25.8933,3.99,173.83,0.043,167.01,99.37
70,69.47,10.9167,33.8515,25.8976,3.94,171.69,0.043,167,99.37
71,70.46,10.8885,33.8527,25.9035,3.88,168.8,0.043,167.05,99.37
72,71.45,10.839,33.8544,25.9136,3.88,168.7,0.042,167.05,99.37
73,72.44,10.8133,33.8562,25.9196,3.88,169.01,0.042,167.02,99.37
74,73.44,10.809,33.8565,25.9207,3.88,168.99,0.042,167.05,99.38
75,74.43,10.8108,33.8569,25.9206,3.86,168.2,0.042,167.03,99.39
76,75.42,10.8061,33.8571,25.9217,3.84,167.34,0.043,167.04,99.39
77,76.41,10.7967,33.857,25.9233,3.83,166.62,0.043,167.06,99.39
78,77.4,10.7768,33.8573,25.927,3.82,166.14,0.042,167.02,99.39
79,78.4,10.7651,33.8576,25.9294,3.81,166.02,0.042,167.06,99.39
80,79.39,10.7611,33.858,25.9304,3.79,165.17,0.042,167.03,99.4
81,80.38,10.7467,33.8574,25.9325,3.74,162.97,0.043,167.08,99.4
82,81.37,10.7074,33.8591,25.9408,3.69,160.57,0.042,167.05,99.4
83,82.36,10.6671,33.8611,25.9494,3.72,161.9,0.042,167.1,99.4
84,83.36,10.6433,33.864,25.9559,3.72,161.83,0.042,167.07,99.4
85,84.35,10.6224,33.8659,25.961,3.67,159.59,0.044,166.91,99.41
86,85.34,10.6015,33.8677,25.9661,3.61,156.96,0.042,166.99,99.41
87,86.33,10.5849,33.869,25.97,3.6,156.72,0.042,167,99.41
88,87.33,10.5723,33.8704,25.9734,3.58,155.92,0.042,166.99,99.42
