Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.97,15.0691,31.9405,23.5997,5.98,260.85,0.049,125.14,99.78
4,3.97,15.0795,31.9406,23.5975,6.26,273.21,0.049,125.17,99.78
5,4.96,15.1006,31.9408,23.5932,6.21,270.82,0.049,125.23,99.8
6,5.95,15.1062,31.9406,23.5919,6.14,268.09,0.049,125.26,99.8
7,6.94,15.0968,31.9406,23.5939,6.14,267.7,0.049,125.22,99.79
8,7.93,14.8321,31.9388,23.6492,6.2,270.32,0.049,125.29,99.8
9,8.92,14.4359,31.9326,23.7279,6.17,269.21,0.049,125.35,99.8
10,9.92,14.0397,31.9253,23.8043,6.3,274.69,0.048,125.49,99.8
11,10.91,13.9255,31.9343,23.8346,6.32,275.83,0.049,125.37,99.79
12,11.9,13.8818,31.9334,23.8429,6.34,276.41,0.048,125.36,99.8
13,12.89,13.841,31.934,23.8516,6.35,277.09,0.048,125.35,99.8
14,13.88,13.8021,31.9357,23.8608,6.37,277.72,0.049,125.36,99.8
15,14.87,13.7673,31.9374,23.8693,6.44,280.91,0.05,125.37,99.81
16,15.86,13.7296,31.9375,23.877,6.45,281.47,0.05,125.4,99.81
17,16.86,13.7018,31.9378,23.8829,6.47,282.04,0.051,125.36,99.82
18,17.85,13.64,31.9379,23.8954,6.48,282.74,0.052,125.37,99.83
19,18.84,13.5186,31.9358,23.9182,6.5,283.43,0.051,125.39,99.83
20,19.83,13.2586,31.936,23.97,6.57,286.41,0.052,125.48,99.83
21,20.82,12.6231,31.9491,24.1038,6.76,294.62,0.054,125.54,99.83
22,21.81,12.0486,31.9585,24.2193,6.88,300.05,0.058,125.68,99.85
23,22.81,11.5803,31.9766,24.3193,7.13,310.69,0.058,125.79,99.85
24,23.8,10.7985,32.0024,24.4777,7.35,320.32,0.071,125.88,99.87
25,24.79,10.1751,32.0279,24.6035,7.46,325.25,0.081,125.93,99.92
26,25.78,9.8433,32.07,24.691,7.45,324.56,0.146,126,99.91
27,26.77,9.7273,32.0942,24.7288,7.36,320.89,0.228,126.04,99.92
28,27.76,9.5068,32.126,24.7892,7.23,315.27,0.204,126.17,99.91
