Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.97,14.4596,31.7541,23.5851,6.26,273.23,0.048,127.45,99.82
4,3.97,14.4177,31.7376,23.5812,6.29,274.31,0.046,127.17,99.82
5,4.96,14.883,31.6992,23.4537,6.22,271.61,0.046,126.96,99.82
6,5.95,14.8328,31.6978,23.4633,6.32,275.64,0.045,126.99,99.83
7,6.94,13.9636,31.7702,23.7001,6.5,283.52,0.045,127.16,99.82
8,7.93,13.7997,31.7718,23.7346,6.53,284.68,0.046,127.22,99.83
9,8.92,13.7038,31.7838,23.7633,6.51,284.09,0.046,127.2,99.85
10,9.92,13.7107,31.7837,23.7619,6.49,283.13,0.046,127.18,99.85
11,10.91,13.7312,31.7803,23.7551,6.47,282.13,0.046,127.16,99.84
12,11.9,13.7464,31.7794,23.7514,6.46,282.01,0.047,127.06,99.84
13,12.89,13.6625,31.7956,23.7808,6.48,282.68,0.047,127.14,99.83
14,13.88,13.4779,31.8281,23.8429,6.52,284.31,0.049,127.22,99.83
15,14.87,13.4593,31.83,23.8482,6.51,283.8,0.051,127.17,99.83
16,15.86,13.4411,31.8311,23.8527,6.49,283.3,0.053,127.22,99.84
17,16.86,13.4127,31.8442,23.8685,6.51,283.87,0.054,127.26,99.83
18,17.85,13.3637,31.8596,23.8901,6.51,283.85,0.058,127.23,99.83
19,18.84,13.25,31.869,23.9199,6.54,285.22,0.06,127.24,99.83
20,19.83,13.1964,31.872,23.9329,6.56,286.2,0.06,127.22,99.83
21,20.82,13.146,31.8729,23.9435,6.57,286.67,0.064,127.25,99.83
22,21.81,13.0353,31.8848,23.9743,6.64,289.49,0.066,127.26,99.84
23,22.8,12.6898,31.9148,24.0644,6.87,299.68,0.069,127.34,99.83
24,23.8,12.2713,31.9303,24.156,7.05,307.53,0.081,127.37,99.84
25,24.79,11.9899,31.9358,24.2127,7.21,314.17,0.103,127.46,99.87
26,25.78,11.2544,31.9511,24.3579,7.62,332.05,0.166,127.58,99.9
27,26.77,10.0401,32.0126,24.614,7.99,348.09,0.218,127.82,99.9
28,27.76,9.4191,32.0662,24.7564,8.05,350.81,0.443,127.92,99.91
29,28.75,9.1282,32.0909,24.8215,7.84,341.55,0.928,127.9,99.93
30,29.75,8.8901,32.1143,24.8765,7.4,322.29,1.286,128.01,99.93
31,30.74,8.7217,32.1371,24.9201,7.12,310.34,1.229,128.17,99.93
32,31.73,8.623,32.1586,24.9518,6.95,302.84,0.697,128.22,99.9
33,32.72,8.5746,32.1693,24.9675,6.8,296.16,0.443,128.25,99.84
34,33.71,8.5046,32.1745,24.982,6.69,291.68,0.363,128.24,99.77
35,34.7,8.4409,32.1889,25.0029,6.65,289.71,0.246,128.36,99.74
36,35.69,8.3831,32.1979,25.0185,6.67,290.66,0.189,128.34,99.72
37,36.69,8.3242,32.2163,25.0416,6.69,291.48,0.147,128.35,99.71
38,37.68,8.2634,32.2295,25.0609,6.67,290.61,0.121,128.44,99.71
39,38.67,8.2186,32.2312,25.0688,6.6,287.36,0.106,128.43,99.71
40,39.66,8.1701,32.2318,25.0764,6.55,285.38,0.098,128.4,99.71
41,40.65,8.156,32.2342,25.0803,6.54,284.88,0.087,128.42,99.67
42,41.64,8.1205,32.245,25.0939,6.56,285.6,0.084,128.46,99.66
43,42.63,8.1229,32.2492,25.097,6.57,286.4,0.081,128.37,99.66
44,43.62,8.1172,32.2537,25.1013,6.58,286.57,0.084,128.43,99.66
45,44.62,8.1052,32.2532,25.1027,6.58,286.72,0.078,128.39,99.66
46,45.61,8.1033,32.2673,25.114,6.66,289.95,0.072,128.35,99.67
47,46.6,8.1552,32.2862,25.1213,6.7,291.83,0.067,128.32,99.66
48,47.59,8.1649,32.2887,25.1218,6.72,292.58,0.065,128.23,99.2
49,48.58,8.1621,32.2909,25.124,6.72,292.74,0.065,128.27,99.73
50,49.57,8.1392,32.2934,25.1293,6.73,292.99,0.063,128.22,99.71
51,50.56,8.1396,32.295,25.1306,6.72,292.75,0.064,128.18,99.71
52,51.56,8.141,32.2975,25.1324,6.7,291.94,0.059,128.17,99.71
53,52.55,8.1251,32.2973,25.1345,6.7,291.77,0.057,128.2,99.71
54,53.54,8.1268,32.2971,25.1341,6.68,290.93,0.061,128.11,99.71
55,54.53,8.0984,32.2981,25.139,6.67,290.61,0.054,128.18,99.7
56,55.52,8.089,32.2991,25.1412,6.65,289.82,0.054,128.15,99.7
57,56.51,8.0898,32.2982,25.1404,6.63,288.97,0.057,128.1,99.69
58,57.5,8.0618,32.298,25.1443,6.61,288.17,0.054,128,99.68
59,58.49,8.0507,32.2982,25.146,6.6,287.63,0.054,128.01,99.68
60,59.49,8.0326,32.3008,25.1507,6.58,286.87,0.056,128.07,99.68
61,60.48,8.0051,32.3027,25.1562,6.57,286.42,0.055,127.93,99.67
62,61.47,7.9941,32.305,25.1596,6.57,286.1,0.055,127.95,99.66
63,62.46,7.9886,32.3055,25.1608,6.56,285.59,0.054,127.94,99.66
64,63.45,7.9798,32.3065,25.1629,6.54,284.96,0.052,127.91,99.66
65,64.44,7.9704,32.3073,25.1649,6.52,284.04,0.054,127.86,99.65
66,65.43,7.9469,32.3123,25.1722,6.51,283.43,0.054,127.85,99.65
67,66.42,7.9371,32.3153,25.1759,6.49,282.7,0.053,127.8,99.63
68,67.42,7.9237,32.3186,25.1804,6.46,281.48,0.052,127.8,99.63
69,68.41,7.8958,32.3318,25.1948,6.41,279.43,0.054,127.83,99.63
70,69.4,7.8863,32.3442,25.2059,6.37,277.4,0.051,127.76,99.63
71,70.39,7.8825,32.3523,25.2128,6.33,275.8,0.053,127.79,99.62
72,71.38,7.8816,32.3563,25.2161,6.3,274.37,0.053,127.81,99.6
73,72.37,7.8768,32.3606,25.2202,6.27,273.01,0.053,127.77,99.59
74,73.36,7.8757,32.368,25.2262,6.24,271.62,0.054,127.69,99.58
75,74.35,7.8756,32.377,25.2332,6.2,269.97,0.056,127.77,99.57
76,75.35,7.8695,32.3836,25.2393,6.12,266.44,0.058,127.73,99.56
77,76.34,7.8573,32.4207,25.2702,6.02,262.19,0.056,127.72,99.54
78,77.33,7.8291,32.4529,25.2995,5.94,258.88,0.054,127.75,99.54
79,78.32,7.8176,32.4805,25.3228,5.86,255.13,0.054,127.76,99.52
80,79.31,7.8075,32.505,25.3436,5.77,251.43,0.058,127.78,99.49
81,80.3,7.7751,32.5776,25.4052,5.72,249.02,0.052,127.8,99.47
82,81.29,7.7668,32.5941,25.4193,5.67,247.08,0.045,127.85,99.45
83,82.28,7.7643,32.6025,25.4262,5.62,244.66,0.043,127.8,99.42
84,83.28,7.7515,32.6361,25.4545,5.52,240.38,0.043,127.76,99.4
85,84.27,7.7386,32.6809,25.4915,5.41,235.42,0.043,127.8,99.39
86,85.26,7.7269,32.7241,25.5272,5.33,232.18,0.043,127.82,99.38
87,86.25,7.7188,32.7532,25.5511,5.28,229.95,0.042,127.84,99.37
88,87.24,7.7128,32.771,25.566,5.24,227.98,0.042,127.89,99.36
89,88.23,7.7101,32.7815,25.5747,5.19,226,0.042,127.84,99.34
90,89.22,7.6995,32.8013,25.5917,5.12,223.12,0.042,127.8,99.33
91,90.21,7.6865,32.8417,25.6253,5.02,218.55,0.041,127.81,99.32
92,91.2,7.6819,32.8906,25.6644,4.94,215.23,0.041,127.92,99.32
93,92.2,7.6793,32.9044,25.6757,4.88,212.56,0.041,127.91,99.32
94,93.19,7.6698,32.9424,25.7069,4.81,209.37,0.042,127.88,99.31
95,94.18,7.6542,32.9914,25.7476,4.72,205.31,0.041,127.91,99.3
96,95.17,7.6413,33.0418,25.789,4.62,201.35,0.041,127.93,99.3
97,96.16,7.6421,33.0614,25.8043,4.57,198.87,0.042,127.94,99.3
98,97.15,7.6436,33.0857,25.8232,4.52,196.69,0.041,127.89,99.31
99,98.14,7.6352,33.1041,25.8389,4.46,194.29,0.041,127.93,99.31
100,99.13,7.6074,33.1469,25.8765,4.43,192.66,0.041,127.97,99.32
101,100.12,7.5789,33.1654,25.895,4.39,191.27,0.041,127.91,99.32
102,101.12,7.5464,33.1934,25.9217,4.36,189.9,0.041,127.91,99.32
103,102.11,7.5196,33.2174,25.9444,4.32,187.96,0.041,127.98,99.32
104,103.1,7.4726,33.2615,25.9856,4.27,186.04,0.041,127.95,99.32
105,104.09,7.4466,33.3017,26.0209,4.24,184.53,0.041,127.93,99.33
106,105.08,7.4354,33.3112,26.0299,4.21,183.34,0.041,127.96,99.34
107,106.07,7.4238,33.3185,26.0373,4.19,182.43,0.041,127.93,99.34
108,107.06,7.4215,33.3239,26.0419,4.11,178.9,0.041,127.92,99.34
