Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
89,88.26,7.6547,33.7024,26.3062,2.05,89.16,0.042,193.2,99.71
90,89.25,7.643,33.7188,26.3208,2.04,88.59,0.042,193.22,99.71
91,90.24,7.6467,33.7243,26.3246,2.01,87.33,0.042,193.19,99.76
92,91.24,7.6315,33.7601,26.3549,2.03,88.4,0.041,193.17,99.76
93,92.23,7.6305,33.7815,26.3719,2.05,89.37,0.04,193.15,99.76
94,93.22,7.6316,33.7899,26.3784,2.09,90.91,0.041,193.13,99.76
95,94.21,7.6337,33.8074,26.3918,2.11,91.91,0.04,193.09,99.76
96,95.2,7.6265,33.828,26.4091,2.13,92.88,0.041,193,99.75
97,96.19,7.6199,33.8377,26.4177,2.14,93.22,0.04,192.93,99.73
98,97.18,7.6182,33.8398,26.4196,2.14,93.17,0.04,192.92,99.73
99,98.18,7.6173,33.8411,26.4208,2.14,93.11,0.04,192.88,99.73
100,99.17,7.6132,33.8466,26.4257,2.15,93.47,0.04,192.91,99.73
101,100.16,7.6121,33.8481,26.427,2.15,93.41,0.04,192.83,99.73
102,101.15,7.6121,33.849,26.4277,2.15,93.49,0.04,192.81,99.73
103,102.14,7.611,33.8502,26.4289,2.15,93.47,0.04,192.75,99.73
104,103.13,7.6105,33.8509,26.4295,2.15,93.51,0.04,192.73,99.73
105,104.12,7.6089,33.8536,26.4318,2.15,93.59,0.04,192.72,99.73
106,105.12,7.6051,33.8613,26.4385,2.15,93.75,0.04,192.71,99.73
107,106.11,7.6015,33.8674,26.4438,2.16,93.98,0.04,192.73,99.73
108,107.1,7.6011,33.8688,26.445,2.16,94.02,0.04,192.66,99.73
109,108.09,7.6001,33.8724,26.448,2.16,94.12,0.04,192.69,99.73
110,109.08,7.5983,33.8792,26.4536,2.16,94.09,0.04,192.65,99.73
111,110.07,7.5983,33.8815,26.4554,2.16,93.91,0.04,192.54,99.73
112,111.06,7.5984,33.8837,26.4572,2.15,93.51,0.04,192.47,99.73
113,112.06,7.5959,33.893,26.4648,2.14,92.99,0.04,192.52,99.73
114,113.05,7.5924,33.9019,26.4723,2.13,92.63,0.04,192.49,99.73
115,114.04,7.5757,33.9071,26.4788,2.1,91.29,0.041,192.43,99.74
116,115.03,7.559,33.9123,26.4853,2.03,88.28,0.041,192.49,99.74
117,116.02,7.5303,33.922,26.4971,2.01,87.58,0.04,192.4,99.73
118,117.01,7.5238,33.9233,26.499,2.01,87.38,0.04,192.4,99.74
119,118,7.5217,33.9231,26.4991,1.99,86.61,0.04,192.42,99.76
120,119,7.5197,33.9229,26.4993,1.97,85.51,0.04,192.43,99.76
121,119.99,7.5081,33.924,26.5019,1.95,84.65,0.04,192.38,99.76
122,120.98,7.4919,33.9255,26.5053,1.93,84.06,0.04,192.4,99.76
123,121.97,7.491,33.926,26.5059,1.91,83.19,0.041,192.39,99.77
124,122.96,7.4587,33.928,26.512,1.88,81.88,0.041,192.36,99.78
125,123.95,7.4424,33.9308,26.5166,1.85,80.54,0.041,192.35,99.78
126,124.94,7.4135,33.933,26.5224,1.82,79.39,0.04,192.36,99.78
127,125.93,7.3894,33.9357,26.5279,1.81,78.72,0.041,192.39,99.78
128,126.93,7.3884,33.936,26.5283,1.78,77.62,0.04,192.32,99.79
129,127.92,7.3594,33.9404,26.5359,1.76,76.52,0.04,192.33,99.79
130,128.91,7.3376,33.9438,26.5417,1.73,75.39,0.04,192.3,99.79
131,129.9,7.3073,33.9498,26.5506,1.72,74.68,0.04,192.27,99.8
132,130.89,7.3024,33.9517,26.5528,1.7,74.02,0.04,192.23,99.8
133,131.88,7.2931,33.9532,26.5553,1.69,73.46,0.04,192.25,99.8
134,132.87,7.2839,33.9547,26.5578,1.68,72.96,0.04,192.27,99.81
135,133.86,7.2714,33.9575,26.5617,1.68,72.9,0.04,192.23,99.8
136,134.86,7.2724,33.9574,26.5616,1.67,72.79,0.04,192.22,99.8
137,135.85,7.2735,33.9574,26.5614,1.67,72.57,0.04,192.18,99.81
138,136.84,7.26,33.9604,26.5656,1.66,72.17,0.04,192.25,99.81
139,137.83,7.256,33.9615,26.5671,1.66,72.13,0.041,192.22,99.81
140,138.82,7.2526,33.9624,26.5683,1.65,71.85,0.04,192.16,99.82
141,139.81,7.2492,33.9632,26.5694,1.65,71.76,0.04,192.14,99.82
142,140.8,7.2487,33.9632,26.5695,1.65,71.84,0.04,192.1,99.83
143,141.79,7.2456,33.9636,26.5703,1.65,71.79,0.04,192.15,99.82
144,142.79,7.244,33.9643,26.5711,1.65,71.78,0.04,192.05,99.82
145,143.78,7.2469,33.9637,26.5702,1.65,71.76,0.04,192.03,99.82
146,144.77,7.2402,33.9652,26.5723,1.65,71.89,0.04,192.01,99.82
147,145.76,7.2351,33.9664,26.574,1.65,71.99,0.04,191.98,99.83
148,146.75,7.2358,33.9664,26.5739,1.65,71.98,0.04,191.98,99.82
149,147.74,7.2219,33.9697,26.5784,1.65,71.59,0.04,191.94,99.83
150,148.73,7.2133,33.9715,26.581,1.63,70.91,0.041,191.93,99.83
151,149.72,7.2024,33.974,26.5846,1.62,70.6,0.041,191.94,99.83
152,150.72,7.1964,33.9755,26.5866,1.62,70.43,0.04,191.98,79.89
153,151.71,7.1923,33.9768,26.5882,1.61,70.1,0.04,191.9,101.85
154,152.7,7.1798,33.979,26.5917,1.6,69.69,0.04,191.9,99.83
155,153.69,7.1731,33.9808,26.594,1.59,69.38,0.04,191.92,99.83
156,154.68,7.1697,33.9818,26.5953,1.59,69.38,0.04,191.85,99.83
157,155.67,7.1676,33.9824,26.5961,1.59,69.33,0.04,191.82,99.83
158,156.66,7.1682,33.9821,26.5957,1.59,69.22,0.04,191.82,99.83
159,157.65,7.1687,33.9827,26.5962,1.59,69.19,0.04,191.76,99.83
160,158.64,7.1653,33.9833,26.5971,1.59,69.22,0.04,191.76,99.48
161,159.64,7.1662,33.9834,26.5971,1.59,69.33,0.041,191.72,98.59
162,160.63,7.1649,33.9837,26.5976,1.6,69.58,0.04,191.74,97.64
163,161.62,7.1612,33.9846,26.5987,1.6,69.77,0.04,191.73,96.52
164,162.61,7.1602,33.9849,26.5992,1.61,69.87,0.041,191.75,95.5
165,163.6,7.159,33.9852,26.5996,1.61,69.88,0.041,191.65,94.47
166,164.59,7.1584,33.9854,26.5998,1.61,69.89,0.04,191.69,93.35
167,165.58,7.157,33.9856,26.6002,1.61,69.97,0.041,191.64,92.35
168,166.57,7.1555,33.9861,26.6008,1.61,69.96,0.04,191.59,91.32
169,167.56,7.1546,33.9862,26.601,1.61,69.89,0.041,191.55,90.46
170,168.56,7.1527,33.9864,26.6014,1.61,69.89,0.041,191.59,89.64
171,169.55,7.1522,33.9865,26.6016,1.6,69.8,0.04,191.55,88.39
172,170.54,7.1539,33.9864,26.6013,1.6,69.58,0.04,191.53,87.28
173,171.53,7.1414,33.9874,26.6038,1.59,69.22,0.04,191.51,86.54
174,172.52,7.1241,33.9899,26.6082,1.59,69.17,0.04,191.53,85.74
175,173.51,7.1153,33.9913,26.6105,1.59,69.15,0.04,191.52,84.37
176,174.5,7.1074,33.9918,26.612,1.58,68.93,0.041,191.48,82.85
177,175.49,7.0995,33.9924,26.6136,1.58,68.58,0.041,191.53,82.08
178,176.48,7.0902,33.9933,26.6156,1.57,68.39,0.041,191.5,81.2
179,177.48,7.0858,33.9939,26.6167,1.57,68.18,0.041,191.48,80.06
180,178.47,7.0841,33.9941,26.6171,1.56,68.01,0.04,191.44,79.12
181,179.46,7.0827,33.9944,26.6175,1.56,67.85,0.041,191.45,77.91
182,180.45,7.0808,33.9948,26.6181,1.56,67.77,0.041,191.41,77.14
183,181.44,7.0801,33.9949,26.6183,1.56,67.82,0.04,191.42,76.27
184,182.43,7.0788,33.9951,26.6187,1.56,67.78,0.04,191.42,74.92
185,183.42,7.0788,33.9952,26.6187,1.56,67.65,0.04,191.37,73.66
186,184.41,7.0766,33.9956,26.6194,1.55,67.59,0.04,191.33,72.85
187,185.4,7.077,33.9955,26.6193,1.55,67.64,0.04,191.35,72.09
188,186.4,7.071,33.996,26.6205,1.55,67.59,0.04,191.38,71.13
189,187.39,7.0685,33.9965,26.6213,1.55,67.41,0.04,191.3,69.91
190,188.38,7.0658,33.9971,26.6221,1.55,67.23,0.04,191.25,68.94
191,189.37,7.0566,33.9986,26.6246,1.54,67.04,0.04,191.25,68.13
192,190.36,7.0499,33.9998,26.6264,1.54,67.12,0.04,191.24,67.18
193,191.35,7.0423,34.0011,26.6285,1.55,67.26,0.04,191.25,65.93
194,192.34,7.0422,34.0007,26.6283,1.55,67.49,0.04,191.19,64.95
195,193.33,7.034,34.0017,26.6301,1.57,68.09,0.04,191.17,63.91
196,194.32,7.0311,34.0016,26.6305,1.57,68.3,0.042,191.15,62.96
197,195.31,7.0307,34.0018,26.6307,1.57,68.28,0.042,191.18,61.85
198,196.3,7.0316,34.0017,26.6305,1.57,68.34,0.04,191.12,60.71
199,197.3,7.0302,34.0019,26.6309,1.58,68.63,0.04,191.1,59.74
200,198.29,7.0274,34.0021,26.6315,1.59,69.05,0.04,191.14,58.93
201,199.28,7.0253,34.0022,26.6318,1.59,69.3,0.04,191.09,58.1
202,200.27,7.0137,34.0031,26.6341,1.59,69.32,0.04,191.1,56.82
203,201.26,7.0106,34.0035,26.6349,1.6,69.4,0.04,191.02,55.92
204,202.25,7.0074,34.0039,26.6357,1.6,69.81,0.04,191.04,54.9
205,203.24,7.007,34.0037,26.6355,1.61,69.9,0.04,190.98,53.89
206,204.23,7.0071,34.0035,26.6354,1.61,69.92,0.04,190.97,52.82
207,205.22,7.0076,34.0036,26.6354,1.61,69.94,0.04,190.96,51.7
208,206.21,7.0052,34.0035,26.6357,1.61,69.96,0.042,190.86,51.04
209,207.21,7.0028,34.0037,26.6362,1.61,69.9,0.04,190.97,50.12
210,208.2,7.0009,34.0046,26.6372,1.6,69.73,0.04,190.93,49.04
211,209.19,7.0002,34.0053,26.6378,1.6,69.61,0.041,190.88,47.72
212,210.18,6.9971,34.0066,26.6393,1.6,69.4,0.04,190.88,46.81
213,211.17,6.9955,34.0072,26.64,1.6,69.47,0.04,190.83,45.86
214,212.16,6.9951,34.0073,26.6401,1.6,69.44,0.04,190.84,45.04
215,213.15,6.9947,34.0076,26.6405,1.6,69.47,0.04,190.81,43.81
216,214.14,6.9938,34.008,26.6409,1.6,69.55,0.041,190.81,42.94
217,215.13,6.9909,34.0091,26.6421,1.61,69.83,0.041,190.81,41.94
218,216.12,6.9872,34.0098,26.6432,1.61,69.86,0.041,190.8,40.97
219,217.11,6.9834,34.0107,26.6445,1.61,69.94,0.04,190.77,39.88
220,218.1,6.9824,34.011,26.6448,1.6,69.7,0.04,190.78,38.95
221,219.1,6.9727,34.0116,26.6467,1.59,69,0.04,190.75,38.02
222,220.09,6.9616,34.0125,26.6489,1.58,68.76,0.04,190.71,37.07
223,221.08,6.9606,34.0127,26.6492,1.57,68.5,0.041,190.74,35.93
224,222.07,6.9588,34.013,26.6497,1.57,68.29,0.04,190.71,35.09
225,223.06,6.9547,34.0133,26.6505,1.57,68.11,0.04,190.63,34.22
226,224.05,6.9539,34.0133,26.6506,1.57,68.12,0.04,190.71,33.22
227,225.04,6.9531,34.0134,26.6508,1.57,68.08,0.04,190.69,32.1
228,226.03,6.9548,34.0135,26.6507,1.57,68.11,0.04,190.63,30.99
229,227.02,6.9536,34.0136,26.6509,1.56,67.99,0.04,190.66,30.17
230,228.01,6.9528,34.0133,26.6509,1.56,67.82,0.04,190.61,29.35
231,229,6.9509,34.0135,26.6512,1.56,67.88,0.04,190.64,28.21
232,230,6.9522,34.0133,26.651,1.56,67.85,0.04,190.61,26.93
233,230.99,6.9514,34.0135,26.6512,1.56,67.93,0.04,190.59,26.19
234,231.98,6.9514,34.0134,26.6512,1.56,67.74,0.04,190.51,25.29
235,232.97,6.9499,34.0135,26.6515,1.55,67.63,0.04,190.55,24.1
236,233.96,6.9489,34.0136,26.6517,1.55,67.6,0.04,190.52,22.83
237,234.95,6.9469,34.0138,26.6521,1.55,67.6,0.041,190.51,21.97
238,235.94,6.9468,34.0137,26.6521,1.55,67.45,0.041,190.5,21.05
239,236.93,6.9451,34.0138,26.6524,1.55,67.4,0.04,190.5,20.08
240,237.92,6.94,34.0143,26.6535,1.55,67.27,0.04,190.46,18.93
241,238.91,6.9386,34.0145,26.6538,1.54,67.11,0.04,190.46,17.9
242,239.9,6.9397,34.0144,26.6537,1.54,67.19,0.04,190.42,16.98
243,240.89,6.9403,34.0144,26.6536,1.55,67.24,0.041,190.41,16.05
244,241.88,6.9338,34.015,26.655,1.54,66.99,0.041,190.32,15.14
245,242.88,6.9323,34.0151,26.6553,1.54,66.95,0.04,190.36,14.13
246,243.87,6.9323,34.0152,26.6553,1.54,66.85,0.042,190.27,13.28
247,244.86,6.9292,34.0155,26.656,1.53,66.76,0.041,190.27,12.14
248,245.85,6.929,34.0156,26.6561,1.53,66.72,0.04,190.2,11.23
249,246.84,6.929,34.0151,26.6557,1.54,66.91,0.04,189.62,10.61
