Pressure,Depth,TemperatureITS90,SalinityPSS78,SigmathetaEOS80,Oxygen,Oxygen_alt1,Fluorescence,OxygenReductionPotential,Altimeter
3,2.98,21.9633,33.5657,23.1387,5.66,247.03,0.048,130.89,99.8
4,3.97,21.9015,33.5605,23.152,5.69,248.27,0.045,130.33,99.8
5,4.96,21.7028,33.5591,23.2059,5.72,249.48,0.046,130.29,99.8
6,5.96,21.5912,33.5569,23.235,5.74,250.31,0.047,130.23,99.8
7,6.95,21.4991,33.5581,23.2613,5.73,250.19,0.049,130.19,99.8
8,7.94,21.4389,33.5556,23.2759,5.73,250.06,0.049,130.15,99.8
9,8.94,21.3184,33.547,23.3023,5.77,251.75,0.049,130.12,99.8
10,9.93,21.1361,33.5383,23.3452,5.78,252.46,0.049,130.11,99.8
11,10.92,20.9193,33.5289,23.3967,5.82,253.94,0.049,130.13,99.8
12,11.91,20.7394,33.5209,23.4389,5.82,253.78,0.049,130.17,99.8
13,12.91,20.6364,33.5144,23.4616,5.79,252.86,0.049,130.2,99.81
14,13.9,20.5025,33.5074,23.4919,5.79,252.78,0.049,130.17,99.8
15,14.89,20.2771,33.4973,23.5439,5.85,255.09,0.051,130.23,99.8
16,15.89,19.6336,33.4732,23.6934,5.91,257.92,0.049,130.38,99.79
17,16.88,19.3539,33.4675,23.761,5.88,256.61,0.048,130.41,99.79
18,17.87,19.1037,33.4614,23.8201,5.91,257.93,0.048,130.43,99.8
19,18.86,18.5707,33.4493,23.9449,6.02,262.43,0.048,130.48,99.79
20,19.86,18.1445,33.4482,24.0494,6.1,266.04,0.047,130.53,99.78
21,20.85,17.8372,33.4512,24.1266,6.14,267.86,0.048,130.54,99.79
22,21.84,17.3291,33.4525,24.2497,6.16,268.41,0.049,130.68,99.79
23,22.84,17.1168,33.4546,24.3018,6.21,270.55,0.045,130.66,99.8
24,23.83,16.7995,33.462,24.3819,6.29,274.05,0.046,130.73,99.8
25,24.82,16.5159,33.4693,24.4534,6.29,274.25,0.047,130.8,99.79
26,25.81,16.1055,33.4403,24.5251,6.34,276.42,0.047,130.84,99.8
